Data name,Model name,Fit time,Point Predict time,Total Predict time
weatherAUS,MARS,0.1505371332168579,0.00011682510375976562,0.030374526977539062
weatherAUS,SVR,0.13250577449798584,0.0001709461212158203,0.04444599151611328
weatherAUS,MLP,169.19899153709412,0.001367807388305664,0.35562992095947266
weatherAUS,Delaunay,0.00011563301086425781,1.5481228828430176,402.51194953918457
weatherAUS,ShepMod,0.26479601860046387,0.00012803077697753906,0.033288002014160156
weatherAUS,LSHEP,0.873923659324646,9.751319885253906e-05,0.025353431701660156
weatherAUS,Voronoi,0.011232852935791016,0.026950836181640625,7.0072174072265625
weatherAUS,BoxSplines,0.3304722309112549,0.0004589557647705078,0.11932849884033203
