Data name,Model name,Fit time,Point Predict time,Total Predict time
creditcard,MARS,22.043265461921692,0.0014754533767700195,0.8203520774841309
creditcard,SVR,1.013538122177124,0.00032591819763183594,0.18121051788330078
creditcard,MLP,289.52222299575806,0.0007138252258300781,0.39688682556152344
creditcard,Delaunay,0.0002428293228149414,6.834386348724365,3799.918809890747
creditcard,ShepMod,1.4466034173965454,0.0002200603485107422,0.12235355377197266
creditcard,LSHEP,3.4665316343307495,0.00017642974853515625,0.09809494018554688
creditcard,Voronoi,0.19690120220184326,0.09501564502716064,52.82869863510132
creditcard,BoxSplines,1.6629077196121216,0.0010349750518798828,0.5754461288452148
