Data name,Model name,Fit time,Point Predict time,Total Predict time
forestfires,MARS,29.09897291660309,0.0013723373413085938,0.06861686706542969
forestfires,SVR,0.005843400955200195,0.00011491775512695312,0.005745887756347656
forestfires,MLP,32.81106352806091,0.0008714199066162109,0.04357099533081055
forestfires,Delaunay,2.491474151611328e-05,0.03853011131286621,1.9265055656433105
forestfires,ShepMod,0.006343364715576172,6.437301635742188e-05,0.0032186508178710938
forestfires,LSHEP,0.02745211124420166,4.6253204345703125e-05,0.0023126602172851562
forestfires,Voronoi,0.00018215179443359375,0.00039565563201904297,0.01978278160095215
forestfires,BoxSplines,0.007239341735839844,0.00015091896057128906,0.007545948028564453
