Data,Tolerance,Train_Size,Test_Size,Fold_Num,Model_Name,Fit_Time,Eval_Time,Min_Error,Max_Error,Median_Error,Average_Error
Parkinsons,1.2,374,94,1,Max Box Mesh,2.157681941986084,0.002740144729614258,-0.847384044139,58.3853373302,-0.320820753655,0.472755992985
Parkinsons,1.2,374,94,1,Iterative Box Mesh,2.469506025314331,0.002911806106567383,-49.4111008835,9.54756413086,-0.133379678359,-0.441606610596
Parkinsons,1.2,374,94,1,Voronoi Mesh,5.327863931655884,0.00829005241394043,0.0455370019682,7.41267478789,2.02099587837,2.29585186676
Parkinsons,1.2,374,94,2,Max Box Mesh,1.8073179721832275,0.0025408267974853516,-0.878313104317,3.56457094312,-0.213906474535,-0.053140279918
Parkinsons,1.2,374,94,2,Iterative Box Mesh,2.5490429401397705,0.0030930042266845703,-51.0311980333,5.87468385628,0.0341650820966,-0.454532597954
Parkinsons,1.2,374,94,2,Voronoi Mesh,5.033239841461182,0.008121967315673828,0.2862769687,9.47059729818,2.7222456319,2.96622298257
Parkinsons,1.2,374,94,3,Max Box Mesh,2.1596620082855225,0.0026895999908447266,-0.88531910808,2.25445713951,-0.196379114808,-0.117784022936
Parkinsons,1.2,374,94,3,Iterative Box Mesh,2.0816938877105713,0.0026938915252685547,-5.73572416501,7.5574762992,-0.115848345769,-0.128845448468
Parkinsons,1.2,374,94,3,Voronoi Mesh,5.452108860015869,0.00853729248046875,-0.176780423111,6.6056513289,2.11358211626,2.46142409227
Parkinsons,1.2,374,94,4,Max Box Mesh,2.0498509407043457,0.002710103988647461,-0.947427225673,25.9021632993,-0.286483585849,0.125469773784
Parkinsons,1.2,374,94,4,Iterative Box Mesh,2.4085628986358643,0.0028710365295410156,-5.13524755106,45.5986184445,-0.229649036757,0.961707317717
Parkinsons,1.2,374,94,4,Voronoi Mesh,5.118942022323608,0.008047103881835938,-0.0379479717917,8.09329902541,2.21065526425,2.44228248696
Parkinsons,1.2,374,94,5,Max Box Mesh,2.368593215942383,0.002828836441040039,-0.959537872299,2.09906530227,-0.263331410414,-0.10220222964
Parkinsons,1.2,374,94,5,Iterative Box Mesh,2.612499237060547,0.003052949905395508,-1.17020065043,5.68242963992,-0.0246792506125,0.339882866744
Parkinsons,1.2,374,94,5,Voronoi Mesh,5.105464220046997,0.008109092712402344,-0.482472112333,7.57514869129,2.11452818778,2.47104285541
Parkinsons,1.2,374,94,6,Max Box Mesh,1.88372802734375,0.0026559829711914062,-0.855815732065,4.4338550085,-0.322428377163,-0.0765023005348
Parkinsons,1.2,374,94,6,Iterative Box Mesh,2.8293299674987793,0.0031549930572509766,-9.82553686548,19.9401184209,-0.0577766771649,0.238696642308
Parkinsons,1.2,374,94,6,Voronoi Mesh,5.2717931270599365,0.008090972900390625,-0.11610414129,7.40786082171,2.10146512454,2.35377527816
Parkinsons,1.2,374,94,7,Max Box Mesh,2.0293447971343994,0.0026559829711914062,-0.964397527879,3.41910212082,-0.268100246674,-0.00171125597149
Parkinsons,1.2,374,94,7,Iterative Box Mesh,2.5921571254730225,0.0038611888885498047,-5.9610457495,2.97352492183,0.00597926489757,0.0376440265455
Parkinsons,1.2,374,94,7,Voronoi Mesh,5.554642200469971,0.008646011352539062,0.0743998207525,6.85402962319,2.01932275366,2.12333252967
Parkinsons,1.2,374,94,8,Max Box Mesh,2.369882822036743,0.0029020309448242188,-0.907276988904,5.37277498019,-0.331421959901,-0.0588387774871
Parkinsons,1.2,374,94,8,Iterative Box Mesh,2.766960859298706,0.0030841827392578125,-20.5542515633,2.87863004492,-0.0569069759052,-0.206043642523
Parkinsons,1.2,374,94,8,Voronoi Mesh,5.110533237457275,0.008038043975830078,-0.140890284264,13.0628586217,2.20440538003,2.67720374328
Parkinsons,1.2,374,94,9,Max Box Mesh,2.2195661067962646,0.0027458667755126953,-0.975089181107,16.486269125,-0.307613690274,0.050736806217
Parkinsons,1.2,374,94,9,Iterative Box Mesh,2.1662800312042236,0.0026841163635253906,-16.8292248772,6.4809006402,0.0684465221702,-0.171198057813
Parkinsons,1.2,374,94,9,Voronoi Mesh,5.157165050506592,0.00834798812866211,-0.147618500804,7.78681790701,2.39555967374,2.52508204881
Parkinsons,1.4,374,94,0,Max Box Mesh,1.8608081340789795,0.002584218978881836,-0.884640387964,53.3405524768,-0.320499961849,0.455616673704
Parkinsons,1.4,374,94,0,Iterative Box Mesh,2.515650987625122,0.003023862838745117,-39.2700146664,5.57567611041,-0.155937378427,-0.675514205499
Parkinsons,1.4,374,94,0,Voronoi Mesh,5.232546091079712,0.0077741146087646484,-0.231277780322,7.97971740701,2.12013046115,2.41035106559
Parkinsons,1.4,374,94,1,Max Box Mesh,2.1886918544769287,0.00267791748046875,-0.999004009551,10.0258942663,-0.30505439851,-0.0943710911482
Parkinsons,1.4,374,94,1,Iterative Box Mesh,2.0771701335906982,0.0026869773864746094,-4.01097150075,4.68290937839,-0.13587226908,-0.012031819879
Parkinsons,1.4,374,94,1,Voronoi Mesh,5.488726854324341,0.00850987434387207,-0.0390943066848,8.69956395872,2.12135942714,2.38234208765
Parkinsons,1.4,374,94,2,Max Box Mesh,1.947760820388794,0.0025789737701416016,-0.90867132956,3.84200403504,-0.341214935546,-0.225984638783
Parkinsons,1.4,374,94,2,Iterative Box Mesh,2.295686960220337,0.002794981002807617,-4.74574068252,1.92270539462,-0.0948786977707,-0.080662538879
Parkinsons,1.4,374,94,2,Voronoi Mesh,5.303002119064331,0.008440256118774414,-0.205114214872,7.16975154918,1.85265628975,2.25397377294
Parkinsons,1.4,374,94,3,Max Box Mesh,1.4877419471740723,0.0023670196533203125,-0.973644067991,128.181352301,-0.314441814407,1.19997560868
Parkinsons,1.4,374,94,3,Iterative Box Mesh,2.0931050777435303,0.0027399063110351562,-4.19089001222,22.1769461598,-0.00566611521452,0.246043492721
Parkinsons,1.4,374,94,3,Voronoi Mesh,4.588603973388672,0.007500171661376953,-0.26630562758,8.29217676232,2.25194337861,2.60540643323
Parkinsons,1.4,374,94,4,Max Box Mesh,1.7403340339660645,0.0024929046630859375,-0.974268416404,7.15930427231,-0.230197116493,0.0817003520756
Parkinsons,1.4,374,94,4,Iterative Box Mesh,2.1743340492248535,0.0027887821197509766,-3.78904051062,7.05721445864,-0.139578962221,0.0323200567061
Parkinsons,1.4,374,94,4,Voronoi Mesh,4.772284984588623,0.00785207748413086,-0.11610414129,9.72756862091,2.06859452525,2.58100451037
Parkinsons,1.4,374,94,5,Max Box Mesh,1.9737319946289062,0.0025899410247802734,-0.89641687341,2.60329799004,-0.277810657526,-0.14139110322
Parkinsons,1.4,374,94,5,Iterative Box Mesh,2.3305978775024414,0.002824068069458008,-1.9596479545,3.08642543885,-0.0967860562943,-0.0155050985257
Parkinsons,1.4,374,94,5,Voronoi Mesh,5.0196449756622314,0.008104085922241211,0.0788717558044,8.6548107367,1.80275916228,2.31389549305
Parkinsons,1.4,374,94,6,Max Box Mesh,1.7295098304748535,0.002499103546142578,-0.861376964229,5.1635859958,-0.299260931099,-0.0652191698408
Parkinsons,1.4,374,94,6,Iterative Box Mesh,2.1571850776672363,0.0027408599853515625,-0.947241276515,4.72613535328,-0.0132432114021,0.170011249803
Parkinsons,1.4,374,94,6,Voronoi Mesh,5.085519790649414,0.008066177368164062,-0.320851711949,9.03404495065,2.07298548493,2.47722546506
Parkinsons,1.4,374,94,7,Max Box Mesh,1.8230109214782715,0.0025320053100585938,-0.857423534774,6.06815137606,-0.284854088049,-0.085779307462
Parkinsons,1.4,374,94,7,Iterative Box Mesh,2.3210408687591553,0.002810955047607422,-3.00774443245,2.86874759528,-0.0725708486361,-0.0417822658259
Parkinsons,1.4,374,94,7,Voronoi Mesh,4.754187107086182,0.007855892181396484,-0.46460908091,7.44825967025,2.17567803204,2.30206736959
Parkinsons,1.4,374,94,8,Max Box Mesh,1.7022111415863037,0.0024471282958984375,-0.851815578673,2.71829941515,-0.200706302679,-0.0605218127429
Parkinsons,1.4,374,94,8,Iterative Box Mesh,2.0608558654785156,0.002691984176635742,-3.34225407762,5.38782057964,-0.0982572825869,-0.0662276609291
Parkinsons,1.4,374,94,8,Voronoi Mesh,5.0574791431427,0.008176088333129883,-0.280620590119,10.3114421128,2.20954028711,2.48466371662
Parkinsons,1.4,374,94,9,Max Box Mesh,2.1137850284576416,0.0027511119842529297,-0.845373425192,2.00209828122,-0.390764625383,-0.285266303934
Parkinsons,1.4,374,94,9,Iterative Box Mesh,2.569974660873413,0.002947092056274414,-2.79887746627,15.4944091178,-0.203641318492,0.109688742027
Parkinsons,1.4,374,94,9,Voronoi Mesh,4.7189202308654785,0.008004188537597656,-0.119361068996,10.8416712437,2.26118597271,2.70095572129
Parkinsons,1.6,374,94,0,Max Box Mesh,1.40830397605896,0.0020911693572998047,-0.85540288337,5.32953363685,-0.229783087459,-0.0272635191342
Parkinsons,1.6,374,94,0,Iterative Box Mesh,1.7350780963897705,0.0025339126586914062,-3.20942748539,3.38079612238,-0.16666267451,-0.0543753403269
Parkinsons,1.6,374,94,0,Voronoi Mesh,4.0432047843933105,0.006745100021362305,-0.390506631182,7.18325447459,1.50676529563,2.05640251137
Parkinsons,1.6,374,94,1,Max Box Mesh,1.8648078441619873,0.0026140213012695312,-0.859206431786,86.1222675057,-0.316108763273,0.883895471294
Parkinsons,1.6,374,94,1,Iterative Box Mesh,1.946518898010254,0.0025589466094970703,-2.46262789631,68.7383360393,-0.0680445187128,0.990736396301
Parkinsons,1.6,374,94,1,Voronoi Mesh,3.1667592525482178,0.00615692138671875,-0.405127855719,7.62753334293,1.51637952111,1.90688187282
Parkinsons,1.6,374,94,2,Max Box Mesh,1.5798909664154053,0.0024046897888183594,-0.839923732245,11.6035014575,-0.131582317156,0.109791769612
Parkinsons,1.6,374,94,2,Iterative Box Mesh,1.905644178390503,0.0026559829711914062,-18.2910872053,13.2373803322,-0.0204407499635,-0.208126613255
Parkinsons,1.6,374,94,2,Voronoi Mesh,2.810214042663574,0.005583047866821289,-0.174920925589,8.60014141842,1.40413248721,1.97387841385
Parkinsons,1.6,374,94,3,Max Box Mesh,1.8348109722137451,0.002450227737426758,-0.957735496093,4.1650330143,-0.369012177066,-0.186274205513
Parkinsons,1.6,374,94,3,Iterative Box Mesh,1.7378771305084229,0.0024671554565429688,-4.1073677425,2.32416482883,-0.0824067799586,-0.152296771257
Parkinsons,1.6,374,94,3,Voronoi Mesh,4.982825994491577,0.0072591304779052734,-0.186073855477,6.84564952767,2.14472845973,2.25380200009
Parkinsons,1.6,374,94,4,Max Box Mesh,1.449465036392212,0.0022521018981933594,-0.89406616693,56.8755003816,-0.303974975271,0.502292072872
Parkinsons,1.6,374,94,4,Iterative Box Mesh,1.44685697555542,0.0023012161254882812,-8.54520134636,17.6035673608,-0.114109232696,0.0511720608136
Parkinsons,1.6,374,94,4,Voronoi Mesh,4.204636812210083,0.007189035415649414,-0.336505682285,9.66815062115,1.52420366129,2.05959367192
Parkinsons,1.6,374,94,5,Max Box Mesh,2.359592914581299,0.0038068294525146484,-0.942604348908,2.83511599989,-0.367650073652,-0.192505876307
Parkinsons,1.6,374,94,5,Iterative Box Mesh,1.850531816482544,0.002402067184448242,-34.6947407777,1.74989191219,-0.115734458441,-0.530572762654
Parkinsons,1.6,374,94,5,Voronoi Mesh,4.54784893989563,0.00843191146850586,-0.283364161112,9.44720973724,2.26670259095,2.6899034441
Parkinsons,1.6,374,94,6,Max Box Mesh,1.6958940029144287,0.002471923828125,-0.877545832659,2.81211642303,-0.238714626682,-0.0810685897229
Parkinsons,1.6,374,94,6,Iterative Box Mesh,1.851694107055664,0.0026018619537353516,-4.58785833671,4.11829651517,-0.063268215837,-0.0938610347618
Parkinsons,1.6,374,94,6,Voronoi Mesh,2.6936938762664795,0.005711793899536133,-0.328692337451,6.52330366786,1.89561222151,2.05295908492
Parkinsons,1.6,374,94,7,Max Box Mesh,1.548835039138794,0.002371072769165039,-0.836206984421,36.8351478018,-0.254016254298,0.420632352142
Parkinsons,1.6,374,94,7,Iterative Box Mesh,1.5782580375671387,0.002390146255493164,-1.41712849154,137.98956101,-0.0827163471101,1.47067556881
Parkinsons,1.6,374,94,7,Voronoi Mesh,4.566953182220459,0.0071413516998291016,-0.467871327605,6.35932213233,1.93625590634,2.17698269461
Parkinsons,1.6,374,94,8,Max Box Mesh,1.8118007183074951,0.0025429725646972656,-0.935033904448,8.37271630649,-0.316639012057,-0.0140348704585
Parkinsons,1.6,374,94,8,Iterative Box Mesh,2.052030324935913,0.0026962757110595703,-5.93389739495,5.07623989337,-0.0616121097523,0.0766214399289
Parkinsons,1.6,374,94,8,Voronoi Mesh,4.658205986022949,0.008186101913452148,-0.0892894366661,6.27844326138,2.21249265786,2.35488382882
Parkinsons,1.6,374,94,9,Max Box Mesh,1.6287400722503662,0.0024619102478027344,-0.97296748518,3.3339129546,-0.250355870145,-0.00861645872968
Parkinsons,1.6,374,94,9,Iterative Box Mesh,1.9101800918579102,0.002613067626953125,-1.13698427404,5.51529920482,-0.109114195396,0.0659459790494
Parkinsons,1.6,374,94,9,Voronoi Mesh,3.8107008934020996,0.00715327262878418,-0.406629238473,9.11498167966,1.60912838774,1.99823326148
Parkinsons,1.8,374,94,0,Max Box Mesh,1.318519115447998,0.0022017955780029297,-1.18097378201,3.13640504664,-0.239091711309,-0.133166545712
Parkinsons,1.8,374,94,0,Iterative Box Mesh,1.3762269020080566,0.002229928970336914,-1.91780795711,1.76029825689,-0.0327264586178,0.0159894585217
Parkinsons,1.8,374,94,0,Voronoi Mesh,2.8781118392944336,0.0060389041900634766,-0.670150306972,8.04450688634,1.87958006974,2.18840689172
Parkinsons,1.8,374,94,1,Max Box Mesh,1.6616079807281494,0.00244903564453125,-0.897447503011,2.12547942391,-0.36241907303,-0.234381972565
Parkinsons,1.8,374,94,1,Iterative Box Mesh,1.658322811126709,0.002415895462036133,-5.15198337535,1.8430636617,-0.108899758286,-0.170537538862
Parkinsons,1.8,374,94,1,Voronoi Mesh,2.993032932281494,0.006002902984619141,-0.439198955259,7.28319484716,1.4419755388,1.79861890542
Parkinsons,1.8,374,94,2,Max Box Mesh,1.388390064239502,0.0022840499877929688,-22.2884942983,5.39877303859,-0.205629355346,-0.326531328668
Parkinsons,1.8,374,94,2,Iterative Box Mesh,1.339853048324585,0.002238035202026367,-0.999033088213,6.22307938777,-0.0776739146168,0.0851183687351
Parkinsons,1.8,374,94,2,Voronoi Mesh,2.8917460441589355,0.006252765655517578,-0.426152044905,6.40149019156,2.0469774742,2.21499995218
Parkinsons,1.8,374,94,3,Max Box Mesh,1.125351905822754,0.002026081085205078,-0.902679462957,2.02902843528,-0.204846382267,-0.0838076668942
Parkinsons,1.8,374,94,3,Iterative Box Mesh,1.8051490783691406,0.002526998519897461,-1.46153609488,1.91956190619,-0.121529123384,-0.0463349136293
Parkinsons,1.8,374,94,3,Voronoi Mesh,2.901832103729248,0.00624394416809082,-0.573253100278,8.20785715636,1.85677759044,2.1219742846
Parkinsons,1.8,374,94,4,Max Box Mesh,1.6643800735473633,0.0024099349975585938,-0.965985576805,7.09216926519,-0.116741155595,0.118983138671
Parkinsons,1.8,374,94,4,Iterative Box Mesh,1.7842931747436523,0.003445863723754883,-3.97760439405,3.56636048548,-0.136226872337,-0.0286734331098
Parkinsons,1.8,374,94,4,Voronoi Mesh,2.601785182952881,0.005793094635009766,-0.451109742831,7.50594504279,1.70761432683,2.05635151947
Parkinsons,1.8,374,94,5,Max Box Mesh,1.9133658409118652,0.002577066421508789,-0.98047213169,1.22077251995,-0.365660105277,-0.291185076453
Parkinsons,1.8,374,94,5,Iterative Box Mesh,1.6896469593048096,0.002457857131958008,-1.3649877927,3.33588550066,-0.05311316931,0.0315685921858
Parkinsons,1.8,374,94,5,Voronoi Mesh,3.233818769454956,0.007642030715942383,-0.449290485152,7.30709612415,1.64485693223,1.94102317038
Parkinsons,1.8,374,94,6,Max Box Mesh,1.8779089450836182,0.0025281906127929688,-0.992350512053,5.16165929373,-0.282888088393,-0.0172012209293
Parkinsons,1.8,374,94,6,Iterative Box Mesh,1.8908519744873047,0.0025751590728759766,-2.27628380923,3.77528671086,-0.0209131339679,0.204635746927
Parkinsons,1.8,374,94,6,Voronoi Mesh,3.031642198562622,0.006756782531738281,-0.532401790049,6.60653157886,1.58347264827,1.93243986328
Parkinsons,1.8,374,94,7,Max Box Mesh,1.6105380058288574,0.002457857131958008,-0.953008158023,80.026576985,-0.187343184351,0.838955102291
Parkinsons,1.8,374,94,7,Iterative Box Mesh,1.9484891891479492,0.002543926239013672,-6.90596382368,20.5614248672,0.0626267786268,0.386945093618
Parkinsons,1.8,374,94,7,Voronoi Mesh,2.562889814376831,0.005220890045166016,-0.443958812909,8.43453853473,1.42817697857,1.91303699446
Parkinsons,1.8,374,94,8,Max Box Mesh,1.1416351795196533,0.002104043960571289,-0.910925443155,3.92345231309,-0.187284625591,0.0366769636282
Parkinsons,1.8,374,94,8,Iterative Box Mesh,1.6903929710388184,0.0025479793548583984,-3.35105225977,2.66190125333,-0.0617647945343,0.0646003751626
Parkinsons,1.8,374,94,8,Voronoi Mesh,2.089665174484253,0.004762172698974609,-0.397306799279,6.34866203987,1.6024719826,1.97424373889
Parkinsons,1.8,374,94,9,Max Box Mesh,1.7188282012939453,0.0024640560150146484,-0.933261454528,21.9899773154,-0.249763469432,0.231354730952
Parkinsons,1.8,374,94,9,Iterative Box Mesh,1.7629759311676025,0.002557992935180664,-6.47287848444,2.98902511913,-0.129665750081,-0.177250708659
Parkinsons,1.8,374,94,9,Voronoi Mesh,3.039470911026001,0.005707979202270508,-0.743783659632,7.14908750065,1.41378009153,1.8476262881
Parkinsons,2.0,374,94,0,Max Box Mesh,1.4887208938598633,0.0022919178009033203,-0.979539515918,5.47673355288,-0.138706481229,0.0327658532912
Parkinsons,2.0,374,94,0,Iterative Box Mesh,1.6498539447784424,0.002434968948364258,-1.83486762325,3.28185626475,0.0320543326794,0.0334038389509
Parkinsons,2.0,374,94,0,Voronoi Mesh,2.307354211807251,0.0048520565032958984,-0.435110673656,8.01011522265,1.15316896692,1.6031169208
Parkinsons,2.0,374,94,1,Max Box Mesh,1.466810941696167,0.0023179054260253906,-0.902602217182,5.60983969851,-0.316647942839,-0.166888293931
Parkinsons,2.0,374,94,1,Iterative Box Mesh,0.9781436920166016,0.001962900161743164,-3.33906126471,2.24320031979,-0.0886019947139,-0.00429487846009
Parkinsons,2.0,374,94,1,Voronoi Mesh,2.25437593460083,0.0048029422760009766,-0.658199135163,6.82124287116,1.58334167996,1.84838094558
Parkinsons,2.0,374,94,2,Max Box Mesh,1.2826919555664062,0.0021300315856933594,-0.893938710382,1.72937605503,-0.181183467535,-0.168899065425
Parkinsons,2.0,374,94,2,Iterative Box Mesh,1.7009899616241455,0.0024251937866210938,-6.49101587853,2.21394819229,-0.0797515242768,-0.0336203209261
Parkinsons,2.0,374,94,2,Voronoi Mesh,2.3511810302734375,0.004992961883544922,-0.60598858708,8.28957730184,1.41404481614,2.01809849868
Parkinsons,2.0,374,94,3,Max Box Mesh,1.2168738842010498,0.0024361610412597656,-1.83273126941,1.66300182718,-0.207598564047,-0.100537368247
Parkinsons,2.0,374,94,3,Iterative Box Mesh,1.1521809101104736,0.002080678939819336,-1.38957760948,1.77066992499,-0.0231647889022,-0.0212937445323
Parkinsons,2.0,374,94,3,Voronoi Mesh,2.299600124359131,0.005259990692138672,-0.569256037644,6.31370059681,1.52325552278,1.80345601029
Parkinsons,2.0,374,94,4,Max Box Mesh,1.1945610046386719,0.002151012420654297,-0.941337082335,123.22925161,-0.214703659517,1.30232328088
Parkinsons,2.0,374,94,4,Iterative Box Mesh,1.4713022708892822,0.0023691654205322266,-1.77932234825,13.6204452944,-0.0667077801359,0.0948771707554
Parkinsons,2.0,374,94,4,Voronoi Mesh,2.1177899837493896,0.00500798225402832,-0.233775708633,10.9779934152,1.14688144241,1.78330822994
Parkinsons,2.0,374,94,5,Max Box Mesh,1.4470880031585693,0.002288818359375,-0.934120631253,49.4241025443,-0.195697888318,0.38514505754
Parkinsons,2.0,374,94,5,Iterative Box Mesh,1.3086490631103516,0.002202749252319336,-79.58386792,1.5929731472,-0.0163483227115,-0.874608482398
Parkinsons,2.0,374,94,5,Voronoi Mesh,2.309023857116699,0.004836082458496094,-0.326882176053,7.63117594783,1.33386510866,1.75131056978
Parkinsons,2.0,374,94,6,Max Box Mesh,1.231553077697754,0.0021729469299316406,-0.962812701974,3.68707962282,-0.216641750928,-0.113630178699
Parkinsons,2.0,374,94,6,Iterative Box Mesh,1.6542861461639404,0.0025038719177246094,-2.21910054075,2.35543073195,-0.0785650435247,-0.0538522050338
Parkinsons,2.0,374,94,6,Voronoi Mesh,2.329108238220215,0.005452871322631836,-0.323945291668,7.86499736376,1.67349018198,1.97174031443
Parkinsons,2.0,374,94,7,Max Box Mesh,1.0952389240264893,0.0020678043365478516,-0.895580260993,82.3039320491,-0.239920664835,0.827692538873
Parkinsons,2.0,374,94,7,Iterative Box Mesh,1.5189430713653564,0.0023789405822753906,-17.8826306296,75.514854036,-0.0796644072792,0.436587861324
Parkinsons,2.0,374,94,7,Voronoi Mesh,2.3004252910614014,0.005160093307495117,-0.553502035557,5.72388847528,1.57684143817,1.75585569128
Parkinsons,2.0,374,94,8,Max Box Mesh,1.2283520698547363,0.0021140575408935547,-0.89732659212,5.13027037182,-0.127276986217,0.0854936625696
Parkinsons,2.0,374,94,8,Iterative Box Mesh,1.673098087310791,0.002496004104614258,-7.99368061416,9.30585872945,-0.0931430999921,0.0760647454403
Parkinsons,2.0,374,94,8,Voronoi Mesh,2.28908109664917,0.004686117172241211,-0.655705090861,7.05593241424,0.862391312644,1.82174446037
Parkinsons,2.0,374,94,9,Max Box Mesh,1.1585888862609863,0.0021021366119384766,-0.96655623051,2.38943795736,-0.165937170453,0.0114788063729
Parkinsons,2.0,374,94,9,Iterative Box Mesh,1.5136690139770508,0.002360105514526367,-3.24781430918,9.0762302939,0.0175593672314,0.167674695623
Parkinsons,2.0,374,94,9,Voronoi Mesh,2.0458691120147705,0.004983186721801758,-0.494864036221,8.73919356787,1.53136299561,1.88142832488
Forest Fire,0.0,414,103,0,Max Box Mesh,4.422881126403809,0.004227638244628906,-187.923495662,9.19764243834,-3.04192697467,-16.9475492925
Forest Fire,0.0,414,103,0,Iterative Box Mesh,4.419150114059448,0.004186868667602539,-639.544405661,134.693697472,-0.529702975301,-14.2523836433
Forest Fire,0.0,414,103,0,Voronoi Mesh,12.306244134902954,0.01628589630126953,-621.637223854,-0.899760606864,-14.2513779178,-34.3348737178
Forest Fire,0.0,414,103,1,Max Box Mesh,4.373611211776733,0.004178047180175781,-110.464376773,-0.0240946286921,-3.09661875022,-9.51809079161
Forest Fire,0.0,414,103,1,Iterative Box Mesh,4.447844982147217,0.004266262054443359,-800.39320826,19.4602605958,-29.5789951174,-94.6345449518
Forest Fire,0.0,414,103,1,Voronoi Mesh,11.724009037017822,0.017459869384765625,-192.585215993,-0.914844128562,-10.0835876002,-29.1387675824
Forest Fire,0.0,414,103,2,Max Box Mesh,4.3881309032440186,0.00466609001159668,-292.342091357,27.3515170106,-2.93791480096,-12.1345361515
Forest Fire,0.0,414,103,2,Iterative Box Mesh,4.438801050186157,0.004151821136474609,-771.927876202,61.5393027209,-10.4236384209,-35.8628724462
Forest Fire,0.0,414,103,2,Voronoi Mesh,12.164870023727417,0.017253875732421875,-237.091649581,3.48495465529,-16.3483057332,-35.3248598126
Forest Fire,0.0,414,103,3,Max Box Mesh,4.396985054016113,0.0040950775146484375,-147.488649952,0.641824696204,-3.94932668196,-12.5029801137
Forest Fire,0.0,414,103,3,Iterative Box Mesh,4.389624118804932,0.004101276397705078,-395.152185319,277.206524725,-7.62353607185,-22.6399574128
Forest Fire,0.0,414,103,3,Voronoi Mesh,12.143783330917358,0.017058134078979492,-179.590332575,-1.0,-18.6881428158,-36.3485027336
Forest Fire,0.0,414,103,4,Max Box Mesh,4.37378191947937,0.004097700119018555,-310.214824868,39.9585602376,-2.58520665232,-10.5352792455
Forest Fire,0.0,414,103,4,Iterative Box Mesh,4.4158642292022705,0.004090070724487305,-684.26368644,7.29148317904,-3.97045377953,-38.7845922607
Forest Fire,0.0,414,103,4,Voronoi Mesh,11.635142087936401,0.0171048641204834,-433.53398991,-1.05732849464,-11.9978993512,-32.0141457706
Forest Fire,0.0,414,103,5,Max Box Mesh,4.372506141662598,0.004146099090576172,-366.400567259,3.07656405923,-2.89986643653,-18.0189043917
Forest Fire,0.0,414,103,5,Iterative Box Mesh,4.439378023147583,0.004129171371459961,-118.183680123,574.349527755,1.18996289711,14.2302869509
Forest Fire,0.0,414,103,5,Voronoi Mesh,11.889404058456421,0.016026020050048828,-662.370152103,-1.0,-15.8035372112,-46.9525751012
Forest Fire,0.0,414,103,6,Max Box Mesh,4.379508972167969,0.0041081905364990234,-609.756767952,13.8862909873,-2.34450344659,-13.4871206154
Forest Fire,0.0,414,103,6,Iterative Box Mesh,4.437148094177246,0.0040891170501708984,-132.009772581,423.107013274,-0.440527312158,7.68357508037
Forest Fire,0.0,414,103,6,Voronoi Mesh,11.67764401435852,0.016326904296875,-180.18550688,-1.0,-11.0752403771,-21.5176139456
Forest Fire,0.0,414,103,7,Max Box Mesh,4.386346101760864,0.00412297248840332,-426.759422023,15.1566957279,-3.27329588996,-11.9140638731
Forest Fire,0.0,414,103,7,Iterative Box Mesh,4.550127267837524,0.004127979278564453,-240.623840395,1.40770587892,-5.9368771713,-16.3792132038
Forest Fire,0.0,414,103,7,Voronoi Mesh,11.516406059265137,0.015951871871948242,-555.295396439,-1.04098698739,-13.5522114563,-32.1743494088
Forest Fire,0.0,414,103,8,Max Box Mesh,4.3630170822143555,0.0041351318359375,-607.453657986,19.801881988,-2.1525432047,-16.7501686228
Forest Fire,0.0,414,103,8,Iterative Box Mesh,4.670810222625732,0.004137277603149414,-150.746882526,1073.82618276,-3.25998731102,8.77690430883
Forest Fire,0.0,414,103,8,Voronoi Mesh,12.649996995925903,0.01602005958557129,-201.551541619,1.38984563261,-13.0337184227,-30.5897978789
Forest Fire,0.0,414,103,9,Max Box Mesh,4.38818097114563,0.004116058349609375,-593.664488306,12.0261596498,-3.62658598493,-21.3119469474
Forest Fire,0.0,414,103,9,Iterative Box Mesh,4.405583143234253,0.004137992858886719,-1362.23062894,80.5235818901,-10.1395136635,-74.4437772121
Forest Fire,0.0,414,103,9,Voronoi Mesh,12.07829999923706,0.017921924591064453,-398.380363747,-0.470355270557,-16.3704850697,-38.2328061815
Forest Fire,0.2,414,103,0,Max Box Mesh,0.5830230712890625,0.0015761852264404297,-4.48281507531,176.233837089,0.216231202667,5.92983719683
Forest Fire,0.2,414,103,0,Iterative Box Mesh,0.17318391799926758,0.0008189678192138672,-6.54869986019,129.973315335,0.566262432869,5.03966383392
Forest Fire,0.2,414,103,0,Voronoi Mesh,11.41932487487793,0.015538930892944336,-382.090640501,2.64642975226,-10.419663668,-25.7248658815
Forest Fire,0.2,414,103,1,Max Box Mesh,0.4339919090270996,0.001271963119506836,-4.02411937161,182.083007397,0.20374272816,8.01709434688
Forest Fire,0.2,414,103,1,Iterative Box Mesh,0.24802279472351074,0.0009870529174804688,-6.74128671183,170.182609166,0.241495309569,5.6201653148
Forest Fire,0.2,414,103,1,Voronoi Mesh,11.71493411064148,0.01617264747619629,-166.823256944,0.283219478255,-9.38133536396,-21.2812198237
Forest Fire,0.2,414,103,2,Max Box Mesh,4.363210916519165,0.003789663314819336,-601.04393868,6.38158598522,-2.86929113482,-15.7918903076
Forest Fire,0.2,414,103,2,Iterative Box Mesh,0.36342692375183105,0.0011441707611083984,-18.9156652862,157.852371334,0.67771018519,6.09460559142
