algorithm,step,0 percentile,10 percentile,25 percentile,50 percentile,75 percentile,90 percentile,100 percentile
ADAGRAD,399,0.14889675750447384,0.1790210567916689,0.19517191121979083,0.2154981659589149,0.23472635647783596,0.2496097240163277,0.28351650440547854
ADAGRAD,400,0.14881216539265538,0.17891703492525593,0.19506545916172077,0.2153869636188679,0.23461330197561456,0.24948566928957716,0.283389248464637
ADAGRAD,401,0.14872848831573757,0.17881667533130385,0.19496083212333656,0.215280999961931,0.23449505767110276,0.24936888542121918,0.2832639362574107
ADAGRAD,402,0.14864235409119275,0.1787157028159307,0.1948543629928809,0.21517287949215294,0.23437466787423217,0.24925368308530413,0.283143080303269
ADAGRAD,403,0.1485496417456391,0.1786134597945944,0.19474619826620382,0.21506592010696604,0.2342586628023881,0.24914092439720736,0.2830162279551202
ADAGRAD,404,0.14846292216709864,0.1785118726024749,0.1946397816323547,0.21495281581869932,0.2341447097339525,0.24902902785887393,0.2828939388089405
ADAGRAD,405,0.14837714652729123,0.17840927610101054,0.19454049741682594,0.21484030319691308,0.234034035115305,0.2489117169911534,0.28276639490150607
ADAGRAD,406,0.1482924669357104,0.17831086586597325,0.19443740412036126,0.2147333623375523,0.23392169061612147,0.24879334451611726,0.28263942098928574
ADAGRAD,407,0.1482059877568708,0.1782087345750904,0.1943379640935809,0.2146284123045352,0.23380875600567497,0.24867863293278186,0.28251935636435355
ADAGRAD,408,0.14811878375570156,0.17810753885647695,0.19423454747974642,0.2145182374253579,0.23369716734716756,0.24856520340196386,0.2823978054742785
ADAGRAD,409,0.1480315858878735,0.17800658191498306,0.1941339996454125,0.2144106999666048,0.23358797378014498,0.24844624517012467,0.2822797755857072
ADAGRAD,410,0.14794713419672792,0.17790526131786266,0.19403203290994941,0.21430366448010668,0.2334805285691369,0.2483279682318458,0.2821610649413178
ADAGRAD,411,0.14786402093691145,0.17780163162436682,0.1939304013494621,0.21419602557101788,0.233365857212431,0.24821096135347093,0.2820389909254953
ADAGRAD,412,0.14778033478997596,0.17770363532725447,0.19382957031152281,0.21408938450486434,0.23324918902313982,0.24810127215034666,0.281922539242738
ADAGRAD,413,0.1476995862351973,0.17760812881281535,0.1937299959880905,0.21398118222736257,0.23313906667807294,0.24798353567097056,0.2818039974792524
ADAGRAD,414,0.1476154712550431,0.17750845763153475,0.1936273396539262,0.21387115947975474,0.23303123681210416,0.2478674279704873,0.2816806574177524
ADAGRAD,415,0.14752800556077114,0.1774115001909282,0.19353254658695387,0.21376069499519404,0.23292433550003358,0.2477444544391008,0.28155130085748453
ADAGRAD,416,0.14744138479283522,0.1773179823392701,0.19343631048903637,0.21365620028323515,0.23280951406620384,0.24763297463096764,0.28143315531775237
ADAGRAD,417,0.14735928938656284,0.17722358678529607,0.19333902762417707,0.21355047071150776,0.2326966337311501,0.24751473746897965,0.2813165997873512
ADAGRAD,418,0.1472749284139031,0.17712720245694247,0.19323351080590326,0.21344824880114516,0.23259065375050883,0.24739654530609373,0.28120552459958087
ADAGRAD,419,0.14719215243351608,0.17703199567872357,0.19313960200183752,0.21334210992963576,0.23248492665160592,0.2472816113858975,0.2810917867412477
ADAGRAD,420,0.14711264397113238,0.17693095961177274,0.193042267961497,0.2132378420838577,0.2323780337449833,0.24716986757578413,0.28097749838781666
ADAGRAD,421,0.1470285995264801,0.17683299224338941,0.19294543976599024,0.21313491391317027,0.23226523537074023,0.24705803515847935,0.2808725303312191
ADAGRAD,422,0.14694435357360977,0.17673676911680203,0.19285083646392284,0.2130296458658376,0.2321614517495917,0.2469452229482743,0.2807620291758143
ADAGRAD,423,0.14686082557510843,0.1766399217563009,0.19275581161396152,0.21292534716829709,0.23205483705197003,0.246823317583439,0.2806496134658216
ADAGRAD,424,0.14678005226994348,0.1765389250159711,0.19266240530148182,0.21281836422921904,0.23194802637327072,0.24670798676648925,0.28053462578535476
ADAGRAD,425,0.1466969469344679,0.1764385330995356,0.1925699302374517,0.2127166029433024,0.23183949701800566,0.24659501083946989,0.2804243465221453
ADAGRAD,426,0.1466185853114148,0.1763373567777307,0.1924759174642121,0.21260932398488275,0.23173005014040443,0.24648578264836496,0.2803134968516047
ADAGRAD,427,0.14653430637972326,0.17623728942700773,0.19238268926915025,0.21250909706924284,0.2316226502928938,0.2463729479006335,0.2802030299724418
ADAGRAD,428,0.1464559864947118,0.17614130839451864,0.19228806781267221,0.21240853602029452,0.23152033452948634,0.24626690752683064,0.2800845580829156
ADAGRAD,429,0.14637641407229685,0.17604371265834476,0.19219451771782586,0.21230357735792982,0.23141074589917623,0.24616131545469497,0.27996390798303467
ADAGRAD,430,0.14629958729337927,0.17593731204591304,0.19210073174440087,0.2122046288514518,0.23130441582101524,0.246053912870496,0.2798496898195322
ADAGRAD,431,0.14622385616830919,0.17583897341607618,0.19201104087423296,0.2121071078843857,0.23119321016760092,0.2459457245578458,0.2797374064003644
ADAGRAD,432,0.14614561770671056,0.17574113036315353,0.19191286898296903,0.21200788388889405,0.23108525143887867,0.24583271263986484,0.2796193042466274
ADAGRAD,433,0.14606484245255696,0.1756451572866345,0.19181646154534315,0.21190711206124163,0.23098110079447812,0.2457199326977222,0.2795066328822047
ADAGRAD,434,0.14598713478653846,0.175549901647055,0.191725802145877,0.21180641216032092,0.23087711709369638,0.24560850471508994,0.27939475392009766
ADAGRAD,435,0.14590669036376644,0.17545574832732316,0.1916327773904708,0.2117074790092073,0.2307722677919884,0.2454958661232871,0.2792839752739334
ADAGRAD,436,0.1458247455166831,0.1753609603194778,0.1915405995359419,0.21160735923193086,0.23066644829283092,0.24538886583359285,0.27917362836901316
ADAGRAD,437,0.1457497471395651,0.17527014795887155,0.19144945536174107,0.2115106358159232,0.2305597517247986,0.2452830008457583,0.2790685404742013
ADAGRAD,438,0.1456682046220951,0.17518089586164093,0.19135567492852226,0.21141381104430895,0.230449548845872,0.2451752727553386,0.2789612612325846
ADAGRAD,439,0.14559066887857794,0.17508935774348153,0.19126751910198184,0.21131641478561602,0.23034740139201004,0.24506380819536577,0.2788477986509905
ADAGRAD,440,0.145511514642804,0.1750009220955363,0.191174950768591,0.21122369354297682,0.23024012064175742,0.24495910532600468,0.27873840738755595
ADAGRAD,441,0.1454285063874745,0.17490849557589958,0.19108792720847378,0.21112731673069407,0.23013223760908214,0.24485766263644,0.2786336369077357
ADAGRAD,442,0.14534617280185685,0.17481717752251763,0.19099715713017923,0.21103165055105652,0.23002577267930263,0.24475466807727542,0.2785355509541488
ADAGRAD,443,0.14526401085644502,0.17472632297436674,0.19090725868473424,0.21093504075426728,0.22991505548538876,0.244651573278679,0.2784294787905179
ADAGRAD,444,0.14519023213442608,0.17463679101631027,0.19081552884068959,0.21083741702537914,0.22981074103379817,0.2445495911696652,0.2783211649013096
ADAGRAD,445,0.14511600122928345,0.17454417928074947,0.19072763295704412,0.2107396558502024,0.2297097511333563,0.2444477059027097,0.2782231778328216
ADAGRAD,446,0.14503970863812202,0.1744563215664378,0.19063669104787587,0.21064038297263393,0.2296035856046245,0.24434388835601614,0.27811442731129177
ADAGRAD,447,0.14496126431382456,0.17436256786703833,0.19054541847738118,0.2105419818993767,0.22950364623582437,0.24423807804183056,0.278005081397962
ADAGRAD,448,0.14487904899687964,0.17427479282728614,0.19045315293288892,0.2104443434843018,0.22940238677533098,0.24413326990962414,0.2778960814064869
ADAGRAD,449,0.14480494584789821,0.17418641913228303,0.1903568221648643,0.21034365181074044,0.22929675844517297,0.2440303238591118,0.2777942213191094
ADAGRAD,450,0.14472943255493498,0.17409826905497827,0.19026354529398418,0.21024456011338866,0.22919247985100447,0.2439285772158129,0.27768599784395837
ADAGRAD,451,0.1446519121872481,0.17400781172418783,0.19017573270903515,0.21014896143415887,0.22908836182462325,0.24382872932286848,0.27758273798192984
ADAGRAD,452,0.1445751041676581,0.17391886194841236,0.19008325964261072,0.2100540345323012,0.2289863269542249,0.2437266989813674,0.2774825990520464
ADAGRAD,453,0.14450288294076236,0.1738279877342253,0.1899950820390431,0.20995903657024528,0.2288765737840072,0.24362390537139259,0.2773638749109893
ADAGRAD,454,0.1444304006446784,0.17373460057807485,0.18990402266014966,0.2098662138636214,0.2287723019212751,0.24352293156903257,0.27725104333544054
ADAGRAD,455,0.1443595535244499,0.17363829687109128,0.18981505414243896,0.20977351009047027,0.2286650204418399,0.24342083557385624,0.27714049994203577
ADAGRAD,456,0.14428706488515405,0.1735492587979829,0.18972875993398786,0.20968104347143746,0.22856221509524227,0.2433174656830198,0.27703269207284187
ADAGRAD,457,0.1442158210099145,0.17345752792025199,0.18963721004362885,0.2095867210026607,0.22845793600811218,0.2432163060989143,0.27693004118815717
ADAGRAD,458,0.14414177539396164,0.1733690509517295,0.18954797708266907,0.20948903111529457,0.22835842934592557,0.24311748625963053,0.27682295212136654
ADAGRAD,459,0.1440622506108051,0.17328002746691526,0.18945807524586428,0.2093940335152786,0.22825792924593935,0.2430155255591935,0.2767207849077417
ADAGRAD,460,0.1439902088844243,0.17319186739830783,0.18936476004854144,0.20929788317772027,0.22816187150402828,0.24292265715625255,0.27661925726527253
ADAGRAD,461,0.14391987595292477,0.17309694192610336,0.189275929749656,0.20920652492157682,0.22806522321629946,0.24281957579101962,0.27651961018708926
ADAGRAD,462,0.14384191941625618,0.17300836316314372,0.18918749425010684,0.20911076010547203,0.22796970606662117,0.2427208925147149,0.27642171879821914
ADAGRAD,463,0.14377162922312686,0.1729246625685795,0.18909916729102288,0.2090169545309434,0.2278688918884634,0.24262306887508936,0.27631335206591784
ADAGRAD,464,0.14369848348691286,0.1728391172903246,0.18900982217719428,0.20892365959630413,0.22776983654721195,0.24252368227681145,0.2762053514283892
ADAGRAD,465,0.14362622541681724,0.172749371157407,0.1889215111610342,0.20882588219008738,0.2276739744016737,0.24241985499520574,0.276098911397025
ADAGRAD,466,0.14355547609118358,0.17266015710813573,0.18883808479996017,0.20873365119842677,0.2275795051289547,0.24231928871825925,0.27599294636918215
ADAGRAD,467,0.14348211353035595,0.17257468144752436,0.18875364738740202,0.2086433852374494,0.22748128403282047,0.24222269159946852,0.27588872643537027
ADAGRAD,468,0.14341000111527732,0.17249111490586264,0.18866551902396805,0.20855284203848515,0.22738376386339312,0.24212104258029188,0.27578716410302734
ADAGRAD,469,0.14333944379545752,0.1724088526609584,0.1885780610706711,0.20846280655551247,0.22728669706579824,0.24202216396801443,0.2756892857345869
ADAGRAD,470,0.14326545640056548,0.17232610472964055,0.18849153342280806,0.20837282074196312,0.22719054050611426,0.24192762502799797,0.27558636884458215
ADAGRAD,471,0.14319390309699154,0.17224496904211076,0.18840701476312413,0.20828446709189405,0.2270947019097449,0.24183076818086968,0.27548826407249766
ADAGRAD,472,0.143121413875843,0.17215914438220187,0.1883233301191273,0.20819371968234227,0.22699419147497168,0.24173700361715908,0.27539084587519874
ADAGRAD,473,0.14304986890762184,0.1720712594705768,0.18823050625678034,0.2081064753244274,0.2269021914964705,0.2416431184382279,0.2752914399817716
ADAGRAD,474,0.14298121993546525,0.171982159655396,0.188141216691281,0.2080192153349923,0.2268098953833699,0.24154790381702493,0.27519453348591305
ADAGRAD,475,0.14291263644000643,0.17189655066980844,0.18805770781158926,0.2079305556913411,0.22671713248055422,0.24145352045979476,0.2750862262101131
ADAGRAD,476,0.14284359345630765,0.17181358876264638,0.1879708685226566,0.20783873038498102,0.22662363482224906,0.24135579863856998,0.27498561898211304
ADAGRAD,477,0.14277287622228055,0.17172928233425755,0.18788478736884762,0.20774382038267383,0.2265280488594723,0.24126653519636126,0.27489109889409163
ADAGRAD,478,0.14270593502636011,0.17164770201485893,0.18780118801082948,0.20765592602841962,0.22643399001892028,0.24117261265508758,0.27478802578176675
ADAGRAD,479,0.14263791479360788,0.17156772678450732,0.18771759393128779,0.20756406823037857,0.2263426848352436,0.24108143460389744,0.2746867698224941
ADAGRAD,480,0.1425695996100042,0.17148932377010273,0.18763374076628034,0.2074678626551179,0.226250506721677,0.24098851132374902,0.27458709002576187
ADAGRAD,481,0.1425039334098543,0.17141059370724054,0.18754888582648,0.20737895023916134,0.22615114574776313,0.24089694214924884,0.274482554938356
ADAGRAD,482,0.14244003685960893,0.1713319817091556,0.18746300259428125,0.20728687149783037,0.22605820564832588,0.24079748042252214,0.2743843680105262
ADAGRAD,483,0.1423718647938036,0.17124867464974355,0.1873763763777944,0.20719694784280365,0.22596490270614136,0.2407082004332075,0.27428752856092375
ADAGRAD,484,0.14230364889293498,0.1711698597798495,0.18729266727933752,0.20710660050767618,0.22587321325854154,0.24061729524626918,0.27419005411868685
ADAGRAD,485,0.14223753268893619,0.17108882860704497,0.1872066631246122,0.20701663266690537,0.22577784691542058,0.2405245374947255,0.2740917874817465
ADAGRAD,486,0.142174233002364,0.17101232953119355,0.18712418072946574,0.20693023584998504,0.22568522037166575,0.24043237796762992,0.27399880614164995
ADAGRAD,487,0.14211025776749361,0.1709301879090715,0.18704156859403243,0.20683741086490492,0.22558759302833847,0.24034109528703312,0.2738971823184298
ADAGRAD,488,0.14204301106440892,0.17085708741554262,0.18695665778236753,0.20674865582413574,0.22549267425195926,0.2402458572989739,0.2737959877636963
ADAGRAD,489,0.14197735078694404,0.17077835203674466,0.18687209032953095,0.20666038941277973,0.225394828490492,0.24015906601560616,0.27370070119023443
ADAGRAD,490,0.14190753628439504,0.17070040089818164,0.1867874804538387,0.20657419781378342,0.2252989859222402,0.24006807077808645,0.2736083682503546
ADAGRAD,491,0.14183701737003332,0.17062571337331944,0.1867053482746333,0.2064830504484513,0.22520308100899758,0.23997531049684015,0.27350316610009046
ADAGRAD,492,0.14176824121394715,0.17055056568965737,0.1866249601554809,0.20639736731614053,0.2251054636669595,0.23988476726007674,0.2734058800526381
ADAGRAD,493,0.14170416943892633,0.17047454643678575,0.18654490198559406,0.20631082175603693,0.22500959559994546,0.23978851415140448,0.2732991992480501
ADAGRAD,494,0.14163925073795347,0.17039950094492534,0.18646390288567471,0.20622135308549286,0.22491511378457224,0.23969402214207486,0.27319760367617846
ADAGRAD,495,0.14157447077689933,0.1703230938559389,0.18638293592811458,0.2061346153672357,0.22481393982772555,0.2396077139137306,0.2730999349502201
ADAGRAD,496,0.1415096162741453,0.1702459441433437,0.1863029782810315,0.20604842408908694,0.22471691149845538,0.23952032535776105,0.27300390323234514
ADAGRAD,497,0.14144117231352707,0.17017390120811485,0.1862221435699744,0.20596327751734592,0.22462385327137083,0.23943744528914562,0.2729068609998654
ADAGRAD,498,0.14137098106155865,0.1700984088851813,0.1861424387584759,0.20587888757046424,0.22453152967531814,0.23935239790819374,0.27281612235358216
ADAGRAD,499,0.14130677266816868,0.1700236020574081,0.18606028037577022,0.2057956240958577,0.224443947080603,0.23926275207429967,0.2727212783200904
ADAGRAD,500,0.14124101006833648,0.16994861553429078,0.18598062758066192,0.20570679190539284,0.22435071693005362,0.23917130380002857,0.27262643672559406
ADAGRAD,1000,0.12089817997243314,0.14571573621007436,0.16040445403082687,0.17833030153244106,0.19549770613906373,0.2111344123629602,0.24174329050932608
ADAGRAD,1500,0.11175452136492725,0.13425048590732075,0.1483394700007826,0.16547339099122457,0.1818262876945186,0.19651380810845837,0.22551717511777825
ADAGRAD,2000,0.10673636198950132,0.12783798916052552,0.14122611153820555,0.15766128653484904,0.17352694396487914,0.18759461339952724,0.2153553984936498
ADAGRAD,2500,0.10341492513791026,0.12374325661559034,0.1364506575944513,0.15244832325842766,0.1679214314327028,0.18159191820679063,0.20822640786194174
ADAGRAD,3000,0.10104251797311578,0.12074065680747836,0.13319475712384576,0.14869710802038516,0.16392458192729983,0.1772969575591167,0.20305576080789528
ADAGRAD,3500,0.09927713097420719,0.11850134824468077,0.13091846976859103,0.14601955385915374,0.16105760555403437,0.17417426098449426,0.19905597210581114
ADAGRAD,4000,0.09798570023650018,0.11670977888484454,0.12912442837868113,0.14384834732537896,0.15894118864787193,0.17164734219542555,0.1958661604807006
ADAGRAD,4500,0.09685548833053817,0.11532169445441429,0.12770083064518012,0.1421393528246137,0.1566421117719548,0.16949974107603955,0.1932367295310296
ADAGRAD,5000,0.09589981137840808,0.11412323295327488,0.12647385048204557,0.140848748745638,0.15472952512785423,0.16770170277158486,0.19063560444331917
ADAGRAD,5500,0.09513344655172495,0.11312230758097536,0.12539177570631327,0.13971894986735897,0.15337372353467887,0.16615744237091684,0.18887833072471802
ADAGRAD,6000,0.09441320061666658,0.11221426840779129,0.12454484039614602,0.13865638595572816,0.15226698133359115,0.16487204589229726,0.18736740584184708
ADAGRAD,6500,0.09373779683936652,0.11147574017809028,0.12386836563153594,0.13775730796861974,0.15139991523982005,0.16375141244646968,0.18606947209037056
ADAGRAD,7000,0.09317341061763156,0.11081770696260698,0.12326032293209596,0.1369697800443031,0.1505673815526763,0.16280843238495477,0.18486944836840075
ADAGRAD,7500,0.092663142007935,0.11013669783592456,0.1225606185827946,0.13633264268011808,0.14984217134075917,0.16196990791961557,0.1838464345345552
ADAGRAD,8000,0.09214487485078152,0.10947241484202964,0.12188556401210769,0.13574292832127893,0.14906950956877033,0.16049566885611832,0.1829591273466929
ADAGRAD,8500,0.09165124018024363,0.10895297195809753,0.12127597907426539,0.135217810501768,0.14842772721294115,0.15983657171567195,0.18213317114584665
ADAGRAD,9000,0.0911808294522042,0.10846154091182396,0.12066313986860107,0.13468894711924548,0.14781860496751614,0.15922459685650603,0.18140888045501677
ADAGRAD,9500,0.09074387701938785,0.10798785656792932,0.12014977164969379,0.13420014208742811,0.14730528013765676,0.1586554967261885,0.18076884624569273
ADAGRAD,10000,0.09036629911382643,0.1075883243167339,0.11972683811947095,0.13372757381649408,0.14682917322288547,0.1581236682490354,0.18014823949304562
ADAGRAD,10500,0.09000047779155441,0.10679408389932155,0.11934059020276429,0.13316904250374376,0.1463764106973186,0.15759022173166978,0.1795878790950927
ADAGRAD,11000,0.08964524932368187,0.10610979815085232,0.11895560656559567,0.13256043271552093,0.1459480555722953,0.15716419966973283,0.17903223298745533
ADAGRAD,11500,0.08931484262313785,0.10565879958921116,0.11860614323747312,0.13210400156916308,0.1454745623781427,0.1567612394935168,0.1784574115217153
ADAGRAD,12000,0.08895252514976072,0.10530396206043656,0.11825783203471112,0.13164380154789468,0.14506289889554966,0.15637306840795398,0.177832129294564
ADAGRAD,12500,0.08861659792987238,0.10497423987946819,0.11783559160894817,0.1312784388248265,0.14466726148145903,0.15598568358995563,0.17741381383843888
ADAGRAD,13000,0.08832588617896896,0.10460898841556909,0.11753616302988872,0.13096201423663106,0.14428284809518116,0.1555849290082599,0.1770306901506797
ADAGRAD,13500,0.08808437482150244,0.10432639974817699,0.11724891892870354,0.1306321165838122,0.14395383221560584,0.15517959172673634,0.17666774759648912
ADAGRAD,14000,0.08784053445360547,0.10405746402305509,0.11696962077644672,0.1303089661004584,0.1436468722245771,0.154847062330759,0.17633910969384908
ADAGRAD,14500,0.08758413066817755,0.10381707225402866,0.11668712579841792,0.12992365681431498,0.1433422291576315,0.15452304220630617,0.17600291141839658
ADAGRAD,15000,0.08737577612403775,0.10356238102368391,0.11642858171935509,0.12957591706489544,0.14307576771242272,0.15421586249944472,0.17572311360640308
ADAGRAD,15500,0.08715982838519135,0.10333663612482535,0.11618532864376585,0.129285534846982,0.14281133738828117,0.15390954460440495,0.17542749527833093
ADAGRAD,16000,0.08694568710510982,0.10309321841680827,0.1159620493863254,0.1289955160560496,0.14255436933165685,0.15361770157231072,0.17516581744609597
ADAGRAD,16500,0.08674907373311432,0.10285642702328729,0.1157548418893524,0.12870367894511744,0.14230563287592937,0.1533129914603776,0.1749195292197082
ADAGRAD,17000,0.08653663469182918,0.10263784809861244,0.11555268313055085,0.12842095427428685,0.14206932887503568,0.15303584243240229,0.1746635121802428
ADAGRAD,17500,0.08634428851594894,0.1024290069058607,0.11535241317454929,0.12817014631402346,0.1418176834286287,0.15265340852641063,0.17443127251817617
ADAGRAD,18000,0.08615952426587638,0.10223811131722671,0.11516451683994038,0.1278306684207503,0.14159417451418524,0.15241966986452363,0.1741852067218734
ADAGRAD,18500,0.08599219190231314,0.10206844155618439,0.11497506549342437,0.12734534005123904,0.1413720103707236,0.15218635135332964,0.17396556114060008
ADAGRAD,19000,0.08579652206047485,0.1018874286114148,0.11480537813518858,0.1270685578745125,0.14116736190815235,0.15194894862848216,0.1737477515931358
ADAGRAD,19500,0.08559966489535495,0.10171291739146403,0.11463685846000352,0.1268429965326924,0.14096585265933018,0.15171062508048416,0.17353329830184638
ADAGRAD,20000,0.0854474651066394,0.10153418755942309,0.11446540796352697,0.12663966244663513,0.14076469974742561,0.1514840147504214,0.1733419466609584
ADAGRAD,20500,0.08530793673965452,0.10137411427992114,0.11430128438838397,0.1264458881304833,0.14048415896035335,0.15126094439637203,0.17315214920487915
ADAGRAD,21000,0.08515681016516297,0.10121207523667268,0.11414397620339481,0.12624545949066576,0.1402640946613453,0.15105802611893643,0.17295290836700353
ADAGRAD,21500,0.08500433436814851,0.10104564963612603,0.11398430224511866,0.12606411252180347,0.14005200009424773,0.1508598489750709,0.17276861474147537
ADAGRAD,22000,0.08486534777514224,0.10090044617108551,0.11383475264668858,0.1258782656466033,0.13984979322719532,0.15066498532538172,0.17259766826941952
ADAGRAD,22500,0.08468534379060488,0.1007572985565522,0.11367421216337362,0.12569751556506192,0.1396483981521158,0.15048264254735302,0.17243029379775113
ADAGRAD,23000,0.08452548688327821,0.1006104910699876,0.11352170670356886,0.1255278392244231,0.1394390606822579,0.15031008459478726,0.17227144874281336
ADAGRAD,23500,0.08440104841620742,0.10047364050182649,0.11337441168185103,0.12535792464943565,0.1392683211597562,0.15012868098020554,0.1721015868357179
ADAGRAD,24000,0.08426936891793642,0.10034688467715203,0.11323871668414406,0.12518249011347554,0.13910036829589079,0.1499389770647771,0.17194373906845864
ADAGRAD,24500,0.08415104966442667,0.10020825822238466,0.11309602791413537,0.12499114213679836,0.13893542297988798,0.14976759838407633,0.17177164583557952
ADAGRAD,25000,0.08403076539384752,0.10007636598612954,0.1129577499917351,0.12483191036520043,0.13877593822862633,0.1496103610949251,0.1716083011231476
ADAGRAD,25500,0.08391242853462115,0.09994674679231072,0.11282215907189116,0.1246771940225391,0.13855932995239723,0.14943842072564703,0.1714505205700105
ADAGRAD,26000,0.08379468894649442,0.09982393644609641,0.11268913428073271,0.12451577956327149,0.13838085033992753,0.14928380301230226,0.17130378893551487
ADAGRAD,26500,0.08363404746755813,0.09970189110950008,0.11255625676112035,0.12434061604387876,0.1382261418454154,0.1491309893804998,0.17115012995934134
ADAGRAD,27000,0.08351041847871363,0.09957991553059536,0.1124178030471042,0.12420205939964128,0.13808032075476578,0.14897452528202143,0.1709983887864959
ADAGRAD,27500,0.08336514271784203,0.09944791768735631,0.11228880447143401,0.12406293003030175,0.13794313113746778,0.14882187938485467,0.17086107117824195
ADAGRAD,28000,0.08322291599782525,0.09931481121414838,0.11212080544279024,0.12392842919397291,0.13781220220277815,0.14867476025246099,0.17072388902352179
ADAGRAD,28500,0.08312434385172895,0.09919635535430979,0.11198987398175406,0.12378416308496003,0.1376826025360761,0.14851985026053136,0.17059505125086633
ADAGRAD,29000,0.08301992471779991,0.09907811013773254,0.11187489038424364,0.12364351070838035,0.13754890399516598,0.1483776191268395,0.17045623034964072
ADAGRAD,29500,0.08291999967029086,0.09896756732659732,0.11176351701132388,0.12351737261733922,0.13741952456024673,0.14824342637658314,0.17032776736017957
ADAGRAD,30000,0.08282164686838812,0.0988708321664328,0.11165568006714542,0.12339106190484264,0.13728965071023097,0.14810725308250766,0.17019111769210743
ADAGRAD,30500,0.0827244014517459,0.09875479364970904,0.11153659589869815,0.12326280882171459,0.13716400217552982,0.14797419500452666,0.17004989338976279
ADAGRAD,31000,0.08263734665137284,0.0986454691408391,0.11141485898974542,0.12313618293924324,0.13701997843245775,0.14783143138349766,0.16992175992479597
ADAGRAD,31500,0.0825408143434336,0.09853561831040226,0.11128918882383329,0.12301265628238932,0.13685713853279965,0.14770694608180815,0.1698006398799606
ADAGRAD,32000,0.08243070229660554,0.0984183621846665,0.11118107075140637,0.12290352038844549,0.13673172872735598,0.14758819581524774,0.1696754742056303
ADAGRAD,32500,0.08232688303943474,0.09831102282987862,0.11107468577459863,0.12278467312141156,0.13661108244988607,0.1474666526313907,0.1695503053197133
ADAGRAD,33000,0.08223535526551509,0.09820590612168775,0.11097233480134662,0.12262074660422789,0.13648962755601832,0.1473550676330866,0.16942672320108265
ADAGRAD,33500,0.08214985035206726,0.09810338334884598,0.11086897218713017,0.12216935603541723,0.13637349900231732,0.14724209622329162,0.16931034985956803
ADAGRAD,34000,0.08206523195148643,0.0979976417767836,0.11077660490993686,0.12206186530546968,0.13625356035062258,0.14713374127155573,0.1691929147413656
ADAGRAD,34500,0.0819842213783502,0.09789286997151482,0.11067586728142234,0.12195511914215687,0.13614603027181246,0.1470280452532689,0.16907574438034723
ADAGRAD,35000,0.08190545589196087,0.09778507516009875,0.11057903165124491,0.12185516808686948,0.13603075355345862,0.14691988866469718,0.16896333271832603
ADAGRAD,35500,0.08183440434568157,0.09768475242838875,0.11049037156423026,0.1217539223394998,0.13591793404700836,0.14681390083329723,0.16885831435104404
ADAGRAD,36000,0.08175562436149213,0.09758775589108024,0.11039624238212704,0.12165176954813285,0.13579784698202416,0.14670699558245573,0.16874685952794297
ADAGRAD,36500,0.08168174155816414,0.09749246930515881,0.11030527318340724,0.12155879258151266,0.13566958077695648,0.14661259337560384,0.16863284253747424
ADAGRAD,37000,0.08161586372387594,0.09738666811112905,0.1102054707115599,0.12146875551373122,0.13554972567345705,0.1465075626202194,0.1685211567953275
ADAGRAD,37500,0.08154971768207357,0.09724345625697789,0.11011765987929706,0.12137859948651768,0.13542489003696448,0.14640508103173236,0.1684159660500813
ADAGRAD,38000,0.08147812338086448,0.0971414519880368,0.11003348488390403,0.12129136287909859,0.13530326923801866,0.14630113187965157,0.16829811546274875
ADAGRAD,38500,0.08141270786391974,0.09705488903566324,0.1099417126507951,0.12121146268430337,0.13518380392582868,0.14619527176484187,0.16818283498474523
ADAGRAD,39000,0.08132470968596457,0.09696357638051657,0.10985731373884185,0.12112789291781205,0.1350629512242065,0.14609700317187035,0.1680610217683934
ADAGRAD,39500,0.08124408572022264,0.09687423302871492,0.10976791521700453,0.12104482015338126,0.13494646515314615,0.14600005448257924,0.16793695867732503
ADAGRAD,40000,0.08118079147359111,0.09677958502481035,0.10967532779251513,0.12096576921493961,0.1348270400940212,0.14590058117557836,0.16783025736906115
ADAGRAD,40500,0.08111347549175733,0.09669188461769089,0.10958761294819098,0.12088420256359729,0.1347147735976615,0.14580248225636105,0.1677149427605876
ADAGRAD,41000,0.0810438596222821,0.09660563816172758,0.10950176611420712,0.12079733411822013,0.13459692394559206,0.14571429324511054,0.16760711680698864
ADAGRAD,41500,0.08097367687232426,0.09651805128289577,0.10942426035164268,0.12071360290918028,0.13448550334420187,0.1456222800435558,0.167500796399509
ADAGRAD,42000,0.08090793351392743,0.09643834686560979,0.10934153984317753,0.1206252670588276,0.1343721483598121,0.1455250711763174,0.1673990265428032
ADAGRAD,42500,0.08084100221653151,0.09636166008875582,0.10926087874961227,0.12054372427360646,0.13425874834353932,0.1454362154666859,0.1673002430744702
ADAGRAD,43000,0.08078453242126575,0.09629001967480749,0.10918131677141937,0.120464229423845,0.13415169716431424,0.14534577066128815,0.1672022374059788
ADAGRAD,43500,0.08072260271169274,0.0962135650132965,0.10910297486198486,0.12037865474363242,0.13402677076675112,0.14524931783707937,0.1671115913525371
ADAGRAD,44000,0.08065506790927032,0.09613553482281546,0.10902843223506829,0.12028732326718486,0.1339136975569009,0.14515850143499215,0.1670224172077547
ADAGRAD,44500,0.08059153733531088,0.096056930525066,0.10894852914320544,0.12020985511628626,0.13379967960548006,0.14507440595400187,0.16692626566296304
