function,algorithm,step,0 percentile,10 percentile,25 percentile,50 percentile,75 percentile,90 percentile,100 percentile
multimin,ADAM,424,0.15719938737574762,0.18224662111473808,0.19923611996052376,0.21720397184683332,0.23515880086848803,0.2506325636754048,0.27849188974261907
multimin,ADAM,425,0.15719697210885716,0.18220014514705712,0.19922571065426192,0.21719494532659528,0.2351431673704285,0.2505558947313952,0.278458374738381
multimin,ADAM,426,0.15719456665484288,0.18219432512708092,0.19922012598295238,0.21718371702185713,0.23512093969352377,0.25053864513697616,0.27843332604514287
multimin,ADAM,427,0.1571877235746429,0.18215917117179048,0.19921241105203571,0.2171811038649762,0.23510164291477376,0.2505254759261619,0.2784069890423333
multimin,ADAM,428,0.15716897737109523,0.1820662495186857,0.1992081838414762,0.21717849200845238,0.23507333616522613,0.2504730434470905,0.2783964664010953
multimin,ADAM,429,0.15714598821445241,0.1820478477209,0.199205812626131,0.21717246694461906,0.23505677706011902,0.2504249600502666,0.27839510067161904
multimin,ADAM,430,0.1571292609380238,0.18203047999844285,0.1992021502152262,0.21716198385507143,0.23504140763623807,0.2503887818802095,0.27839150807623814
multimin,ADAM,431,0.15711153606137623,0.18200902250691903,0.19919709433517863,0.21715199581147612,0.2350340975380476,0.2503255607548476,0.2783542004783333
multimin,ADAM,432,0.15709997935128098,0.18199081517560475,0.19918964052089283,0.21712912458916667,0.2350291457643571,0.25025548665485714,0.27834470788242854
multimin,ADAM,433,0.1570889591032,0.18197422372363808,0.19916377822319048,0.2171041128485714,0.23502099264429763,0.2502209556093381,0.2783245715274762
multimin,ADAM,434,0.15707812615961428,0.1819575689151952,0.1990916738217619,0.21708325414778568,0.23500416725521425,0.2502086141265571,0.27830934151171427
multimin,ADAM,435,0.1570738027954286,0.1819439160206095,0.19906370706052381,0.21706633375959522,0.23497284537414284,0.25020401657215713,0.27830800131404765
multimin,ADAM,436,0.15707125559699048,0.181927942711,0.19905720110071426,0.21705478807735715,0.23495892942538094,0.2502008304437143,0.27830666273561905
multimin,ADAM,437,0.15706895021807143,0.18191845379304764,0.19905078925451192,0.21702615103199996,0.23495389205148806,0.2501978075479762,0.2783053292337619
multimin,ADAM,438,0.15706664940462384,0.18188749163819046,0.19904316213241668,0.2169813895865476,0.2349484545820952,0.25019345839618573,0.2783039983430952
multimin,ADAM,439,0.15706435114770478,0.18185813000035234,0.1990346068345595,0.2169579821392143,0.23492618819354755,0.25018877498389525,0.27830267150028576
multimin,ADAM,440,0.1570620673450524,0.18183453419970472,0.19902811279084523,0.21695437954199998,0.2348936699407976,0.2501796533549524,0.27830134802185713
multimin,ADAM,441,0.15705979012510954,0.18181633020271426,0.19900664193488096,0.21695159117161902,0.2348670011095714,0.25014645438247146,0.2783000279450476
multimin,ADAM,442,0.15705164865399523,0.18180400545759998,0.19897721975408333,0.21693355509102377,0.2348117373616785,0.2501326556323238,0.27829871190585714
multimin,ADAM,443,0.15704845225284286,0.1817925172111714,0.19895454054142855,0.21692430526885711,0.23478139009140475,0.25012686127429523,0.27822764784561904
multimin,ADAM,444,0.1570433363869238,0.18178558958060953,0.19894310399226192,0.2169192062518333,0.23475321637172616,0.2501164528636714,0.27814764888909527
multimin,ADAM,445,0.15702914399376194,0.18177978642622378,0.19893465844052383,0.2169167730018333,0.23473840425869041,0.25010568432975233,0.27806104203533333
multimin,ADAM,446,0.15701160420434288,0.18177505454559523,0.19891570181595236,0.21691434994699998,0.23472616229605953,0.2500910171143381,0.27796255478133336
multimin,ADAM,447,0.15698618105622858,0.1817637536445952,0.19890428578663097,0.21691193577902382,0.2347071035947976,0.25005143377241906,0.2778473407244285
multimin,ADAM,448,0.15695408384710002,0.18174560131118092,0.19888360081654766,0.2169010054295952,0.2347047730788333,0.2500061600346857,0.27774179430385715
multimin,ADAM,449,0.1569348857113905,0.1817422974261571,0.19885217258280952,0.21689714698038093,0.23470245195315473,0.24994104780458568,0.27761429240714286
multimin,ADAM,450,0.15691776370104765,0.18173796348675714,0.1988399660486905,0.2168802623798333,0.2347001383586547,0.24988529040841895,0.27750050614119043
multimin,ADAM,451,0.15690221684665714,0.18173444535351427,0.19883334638922617,0.21686846192780948,0.23469783543860714,0.24988312230357618,0.27743110649090474
multimin,ADAM,452,0.15687512587037145,0.18170548380063328,0.19882599539223808,0.21686609545469043,0.23469553910473806,0.2498809588387714,0.2773758202394285
multimin,ADAM,453,0.1568516763901,0.18167208538476665,0.198817565771631,0.21686373868123807,0.23469325147960712,0.24987879688233328,0.27731370610166667
multimin,ADAM,454,0.15682245938877143,0.18166813308500476,0.19881182368278574,0.2168613911927857,0.23467698805151188,0.24985156679208093,0.2772877143153809
multimin,ADAM,455,0.1568001238258524,0.18166361955168572,0.19880980834085715,0.2168590523893333,0.2346574391656428,0.24980549780722855,0.2772424482332381
multimin,ADAM,456,0.15679588491875715,0.1816505364856333,0.19879929379042854,0.21685672354378566,0.2346403122641904,0.2497829057718143,0.27724117819719046
multimin,ADAM,457,0.15679373257453333,0.1815955449687238,0.19876866119516667,0.2168544134802857,0.2346252569008452,0.24978076131735236,0.27723990828361905
multimin,ADAM,458,0.1567915874761381,0.18152990322870952,0.19874250418252382,0.21685238551049998,0.2346087874822857,0.24977767566775713,0.27723864265985715
multimin,ADAM,459,0.15678944812005238,0.18148310704093332,0.19874050380809521,0.2168503617775952,0.23458460314011903,0.24977396840018096,0.2772199786587619
multimin,ADAM,460,0.15678731853137617,0.18142571037984281,0.1987133607502976,0.2168483452349524,0.23456493470878564,0.2497704154575428,0.27720337454757144
multimin,ADAM,461,0.15678519378578573,0.18142343414575238,0.1986487323020595,0.2168463332274762,0.2345527456523809,0.2497682867774333,0.27719197785095234
multimin,ADAM,462,0.1567830782659762,0.18142116672025235,0.19860177842947616,0.21682760791699998,0.23454210040694046,0.24976616272461424,0.2771676621223809
multimin,ADAM,463,0.15678096826705717,0.18141890515667616,0.1985777156340595,0.21680619721183333,0.23453424152386904,0.2497640430981952,0.2771474275742857
multimin,ADAM,464,0.15677886677087619,0.18141665682279998,0.1985652269752262,0.21679641374738093,0.234498409591119,0.24976192445546191,0.2771211206902381
multimin,ADAM,465,0.15677677143165716,0.18141441455165236,0.1985630572238452,0.21679327123171427,0.2344477104765238,0.2497598119229095,0.27709443904747616
multimin,ADAM,466,0.1567746848596857,0.18141218178475235,0.19856035050036905,0.21677445580614282,0.23434646290598804,0.2497554769296666,0.2770693653967143
multimin,ADAM,467,0.15677260497657622,0.18139207813811428,0.19854835220008335,0.21675296453557136,0.23433221992377376,0.24974827107412384,0.2770543542405714
multimin,ADAM,468,0.15677052938543812,0.18135273262423807,0.1985352445135476,0.2167280955965,0.23432100958299998,0.24973520289532378,0.2770501926130952
multimin,ADAM,469,0.15676846093351907,0.18134364727252858,0.1985019115465119,0.21669715512311905,0.2343085432048571,0.24973194973269042,0.27704361260838095
multimin,ADAM,470,0.15676640234855238,0.18133682416245234,0.1984413906164881,0.2166601099333095,0.23428401964626186,0.24970690769709997,0.27704238232809525
multimin,ADAM,471,0.1567643467765143,0.18133032052238093,0.19837579665085714,0.21661904989764286,0.23426136107042855,0.24967123317959516,0.27704114965085713
multimin,ADAM,472,0.15676230113629525,0.18132813826599523,0.1983178465205595,0.21660162720461906,0.23424782249020237,0.24965367691210474,0.2770399257308571
multimin,ADAM,473,0.15676026032349524,0.18132596578452378,0.19829880271961908,0.21659967828242854,0.23421580756892857,0.24965157752833805,0.27703870157414284
multimin,ADAM,474,0.15675822699488098,0.18132380016716187,0.19828928692239287,0.21659773462480952,0.2342061773183095,0.24964869489353322,0.2770374804267143
multimin,ADAM,475,0.15675620055715717,0.1813216437016762,0.19827818053754762,0.21659579464942857,0.2342042102847976,0.2496462106632476,0.27703626427347616
multimin,ADAM,476,0.15675418010085718,0.18130860992722855,0.19827476334379762,0.21659386163769043,0.234194238372119,0.24964411797819513,0.27703455781385716
multimin,ADAM,477,0.15673441384772382,0.18128074091765237,0.19826848909315475,0.2165919315887857,0.23418484892125,0.24964203104433805,0.27702451795800004
multimin,ADAM,478,0.15670215938974763,0.18125557623004762,0.19826649318169048,0.2165900089643809,0.23418289847778567,0.2496399465281143,0.27700538443009526
multimin,ADAM,479,0.15667153371118095,0.1812483590222095,0.19826449811124996,0.21658808857421427,0.23418095548823809,0.24963648338150005,0.2770041802434762
multimin,ADAM,480,0.15663560337530955,0.18123212058796187,0.19826250965701192,0.21658527882930953,0.2341790166230595,0.2496294516118142,0.2769956713129524
multimin,ADAM,481,0.15659616532030476,0.18123001146048573,0.19826052646660713,0.21656196623340476,0.23417708469922616,0.24962414070946187,0.2769486619438095
multimin,ADAM,482,0.1565431864050905,0.1812279107692857,0.1982585465717262,0.21653282081040473,0.23417515721921425,0.249620019818419,0.2768900045967619
multimin,ADAM,483,0.15649761046972857,0.18121632811126662,0.19825657239042857,0.21651315442866667,0.23416829594516667,0.2496179535747714,0.27680867650423807
multimin,ADAM,484,0.15643039208825715,0.18120986865685712,0.1982425196638095,0.21649952300835715,0.2341466033078214,0.24961589143589516,0.27671713071052384
multimin,ADAM,485,0.15637013886692383,0.18120200461434763,0.19820677099738096,0.21645406636054756,0.2341434670330357,0.2496138323852476,0.2766225533452857
multimin,ADAM,486,0.1563038521641381,0.18119320601247618,0.1981893908514405,0.21643563695854762,0.23414156146085713,0.24961177761572378,0.27655178146471426
multimin,ADAM,487,0.1562594815952143,0.1811896303961809,0.19817532592121428,0.2164334845777381,0.23413966152673807,0.24960972658139038,0.2765080642165714
multimin,ADAM,488,0.1562375273918524,0.18118757477790953,0.1981472946852262,0.21643160463214284,0.23413776651570237,0.2496076798431143,0.27646105237119045
multimin,ADAM,489,0.1562015170458,0.18118552582006192,0.1981190910277262,0.2164297342245714,0.23413587686741663,0.24960563318398568,0.2764395786207143
multimin,ADAM,490,0.15614197164244287,0.18118348572656667,0.1981173469012143,0.21642786522988094,0.2341317227438095,0.24958220509529044,0.27642668632780953
multimin,ADAM,491,0.15605647652613813,0.18118145243095235,0.1980823630031905,0.21642600189692857,0.23412536162161904,0.24951492723189994,0.2764118827307619
multimin,ADAM,492,0.15597978710067142,0.18117942374874763,0.19807598798760712,0.2164241444753095,0.23408543650885708,0.24950463455276659,0.2764107048795238
multimin,ADAM,493,0.1559057133899524,0.18117536171092857,0.19807137943364286,0.21642228865692856,0.23406927214567855,0.2494797557322428,0.2764095308300476
multimin,ADAM,494,0.1558305099670905,0.1811556718306476,0.19806225601269048,0.21642050404938093,0.23405309681939285,0.24944183462222375,0.27640835660004764
multimin,ADAM,495,0.1557787109491905,0.1811252743466619,0.19804701810316666,0.21641875981464287,0.23404963652703567,0.2494021524407571,0.2764071878245714
multimin,ADAM,496,0.1557337668858524,0.1810972929688333,0.19803872227409522,0.21641702056771428,0.23403661745926185,0.24937433157495234,0.27638201420666664
multimin,ADAM,497,0.15570411313289045,0.18107666878663334,0.19802761791105952,0.2164152840162619,0.23403076884715474,0.24933766971124763,0.27634670959095237
multimin,ADAM,498,0.1556770746966667,0.18105224988926663,0.19800274096520237,0.21641355346414284,0.234022809445369,0.24932289803822855,0.27633380353380954
multimin,ADAM,499,0.15565090491024763,0.1810254850468,0.1979874210962381,0.21640496468395234,0.2340183254872143,0.24932088685019999,0.27632829848799995
multimin,ADAM,500,0.15561725882006192,0.1810189638036095,0.19797082775958336,0.2163764374950714,0.23400197787238092,0.24931887996302854,0.27631872763114285
multimin,ADAM,1000,0.15255659636058572,0.17734494713635715,0.19483582269888097,0.2128610133825238,0.2297399226851309,0.24545428879047618,0.270777272699
multimin,ADAM,1500,0.15057516734844764,0.1757568415354714,0.19344190128580957,0.21095877569669047,0.2281592862303809,0.24378327533292377,0.2683743245383333
multimin,ADAM,2000,0.14962577475527622,0.17481604180852856,0.1925211185767381,0.20925703651533334,0.22680569179032137,0.2427520130884238,0.2662968956973333
multimin,ADAM,2500,0.1491578255365143,0.17396060348977138,0.1907019892659643,0.2081578833852143,0.2256549720505714,0.24183656799642855,0.26587014086285715
multimin,ADAM,3000,0.14903289852060952,0.17293981914941378,0.1900563454057619,0.20749907804069045,0.22513257940670234,0.24109045973050952,0.2653262445987619
multimin,ADAM,3500,0.14850669056737142,0.17205124877288283,0.18970952556519047,0.20712209229742856,0.22462751682902377,0.2406563120959286,0.26504398548290475
multimin,ADAM,4000,0.14690318846241907,0.1715927620043976,0.1892069866879881,0.20665923566133335,0.2242828222605238,0.24001076767579527,0.2649957705762857
multimin,ADAM,4500,0.14679413788793813,0.17110613050001855,0.18884156240690475,0.20613706548830948,0.22389159609620235,0.23965211482603807,0.2649227421528571
multimin,ADAM,5000,0.14678449846860478,0.17056939457300144,0.18841759750420237,0.2058483869527857,0.22354255362422618,0.23931683295021905,0.26338530934942855
multimin,ADAM,5500,0.1461284179219667,0.17039132899113477,0.18787428372364287,0.2056226885632381,0.22341326310720233,0.2391463491982143,0.26322861772057143
multimin,ADAM,6000,0.1456475131491905,0.17039132899113477,0.18773977898608335,0.20545795206166662,0.223013695964119,0.2377579109019238,0.2631458181007143
multimin,ADAM,6500,0.14559949637666666,0.1699492074070433,0.18752972245390476,0.20523674012542853,0.22228778566219043,0.2373872737474904,0.26273019758119043
multimin,ADAM,7000,0.14524946540579048,0.16980658308831997,0.18735942510363093,0.2049553974280714,0.22148631948273806,0.23728023696014283,0.26273019758119043
multimin,ADAM,7500,0.14482476771863334,0.16959407980822616,0.18711507684470238,0.20423022486464285,0.22126680363874995,0.23680600711080477,0.26256344698414286
multimin,ADAM,8000,0.14472724345468096,0.1693920505107281,0.1868516906625833,0.20339767730052377,0.22072298175201188,0.23664997248997144,0.2621578734147143
multimin,ADAM,8500,0.14448952499491238,0.16918654801141428,0.1864491369225012,0.20308817166359525,0.2205142700886547,0.23632526143767146,0.26181932285185716
multimin,ADAM,9000,0.14448952499491238,0.16806106099761428,0.18540233651601903,0.20274831205245236,0.22041465296245233,0.23621995166705712,0.26181932285185716
multimin,ADAM,9500,0.14448952499491238,0.1678986753014095,0.18507366134158096,0.20263262219530948,0.220335541336619,0.23606886548649045,0.26067834935385714
multimin,ADAM,10000,0.1443442004180467,0.16759650947931334,0.1849686234954976,0.2025123664395,0.22014101040985712,0.2359135763581286,0.2602840273809524
multimin,ADAM,10500,0.14427771333203812,0.1673637164983881,0.18471783122686666,0.20216572586869047,0.21987576307114282,0.23583073174436184,0.2596873946222857
multimin,ADAM,11000,0.14423467857803812,0.16687703994657238,0.18458587879463928,0.20197844979242854,0.21976386352013091,0.23561522798860002,0.2591834817341905
multimin,ADAM,11500,0.14423467857803812,0.16668537006407003,0.184487282361925,0.2018689829490238,0.21957803565866665,0.23543395123130953,0.25908146691638095
multimin,ADAM,12000,0.1442346785630143,0.16668537006407003,0.18435366383366902,0.20176965227361907,0.2194286823337976,0.2353830517814143,0.25866829892585713
multimin,ADAM,12500,0.14423467834182382,0.1666500036698781,0.18423989811624525,0.20167301137254762,0.2193583024125714,0.2352302863350524,0.25866829892585713
multimin,ADAM,13000,0.1439188049139667,0.16642293104230474,0.18418030239089167,0.2015873241618809,0.21924157730632138,0.2349943099528429,0.25866829799761903
multimin,ADAM,13500,0.1439188049139667,0.16642293104230474,0.1841375049361631,0.2015100707732619,0.21908840197677376,0.23489124707575235,0.2585971635114286
multimin,ADAM,14000,0.1439188049139667,0.16635073967067143,0.18406502827017976,0.20144468776559524,0.21902581711019042,0.2348040945567381,0.2585971635114286
multimin,ADAM,14500,0.1439188049139667,0.1663320921952905,0.18393999128100355,0.20132605962449998,0.2188942911216309,0.23456211562939047,0.2585971635114286
multimin,ADAM,15000,0.1439188049139667,0.16631191122530478,0.18388529725527025,0.20070216680445951,0.21872489223070232,0.2339470898649,0.258540233485
multimin,ADAM,15500,0.14321005334868098,0.16625678596895094,0.18379675813981666,0.2006091797166595,0.21773604318246426,0.23374388490463335,0.258365344519381
multimin,ADAM,16000,0.14316175379004048,0.1662132913456176,0.18371173805130592,0.20058440079739762,0.21756749473228568,0.23296191876174288,0.2578374774982381
multimin,ADAM,16500,0.14316175379004048,0.16614688811515427,0.18327338682064404,0.19982652112525953,0.2175412987947023,0.23288245066282384,0.2578374774982381
multimin,ADAM,17000,0.14316175379004048,0.16612722512521141,0.18258243416965478,0.19950598840943093,0.2172300227730833,0.2325587859307904,0.2578374774982381
multimin,ADAM,17500,0.14316175379004048,0.16607297194357618,0.18247470934087975,0.19938639597894284,0.21693732281738087,0.23254422242397138,0.2578374774982381
multimin,ADAM,18000,0.14316175379004048,0.16607297194357618,0.18221559432325002,0.1993237487393,0.21683657523459518,0.23253172553710003,0.25780279805157147
multimin,ADAM,18500,0.14316175379004048,0.16607029987911096,0.18200325755340474,0.1993010349325381,0.2167856890001904,0.23250588269427136,0.25780279805157147
multimin,ADAM,19000,0.14309187259420908,0.16607029985441574,0.18179010890034406,0.19926337743534764,0.21673711055008327,0.23246455466025234,0.25757561750380953
multimin,ADAM,19500,0.14309187259420908,0.16605822725813285,0.1815116981873762,0.19919905684260475,0.21669763599859518,0.23246455466025234,0.2575103884427619
multimin,ADAM,20000,0.14309187259420908,0.1659852240757757,0.1813665305444238,0.19908271906296907,0.21657245122945232,0.23241339699684285,0.2575103884427619
multimin,ADAM,20500,0.14309187259420908,0.16595662589726234,0.1813665305444238,0.19906297360026903,0.2165245971471071,0.23219425698103333,0.2575103884427619
multimin,ADAM,21000,0.14309187259420908,0.16581063694514997,0.18129247508734164,0.19901872337284526,0.2164675500660952,0.23218548628270952,0.2575103884427619
multimin,ADAM,21500,0.14309187259420908,0.16487747566317093,0.1812834444346512,0.19895572150523333,0.21636136214696422,0.23207816107744758,0.2575103884427619
multimin,ADAM,22000,0.14306412240106622,0.16427317203984512,0.18118515295447263,0.19893109365830716,0.21628598829852375,0.23196163858357138,0.2575103884427619
multimin,ADAM,22500,0.14306412240106622,0.16418314773447587,0.18110351208169523,0.19888561900918808,0.21623109549671424,0.2308785570713619,0.2575103884427619
multimin,ADAM,23000,0.14306412240106622,0.16409174794138398,0.18098074932626904,0.1988416541424643,0.21619926140230947,0.2307133342181952,0.2575103884427619
multimin,ADAM,23500,0.1421391198103043,0.16409174791138398,0.1809517242681452,0.19877419769719765,0.2161170168746904,0.23063123970489047,0.25717423436909526
multimin,ADAM,24000,0.1421391198103043,0.1639366783541173,0.1809089451158726,0.19871279518341667,0.21604726592519038,0.23043554773494762,0.2561829865183333
multimin,ADAM,24500,0.1421391198103043,0.16393453624071247,0.1808044303220881,0.19866653379150478,0.216006562979488,0.2303336483208524,0.2559719675008095
multimin,ADAM,25000,0.1421391198103043,0.1639321388555458,0.18079902878776308,0.19865510123885,0.21596327315866662,0.2303009379717381,0.2559719675008095
multimin,ADAM,25500,0.1421391198103043,0.16391404867438492,0.18079542512372737,0.19853222985639765,0.21593992120404756,0.2302933690917333,0.2558430445117143
multimin,ADAM,26000,0.1421391198103043,0.16266129903353352,0.18079163157364406,0.19848611030538335,0.21593992120404756,0.2302933690917333,0.2558430445117143
multimin,ADAM,26500,0.1421391198103043,0.16249625837302828,0.18079163154369166,0.19798620002012854,0.21592647267529755,0.23027360647998568,0.25413801115757145
multimin,ADAM,27000,0.1421391198103043,0.16248082730654734,0.18071604086648213,0.19784241803930241,0.21531465858832496,0.23027360647998568,0.25393859414185715
multimin,ADAM,27500,0.1421391198103043,0.16243048660002596,0.18071604086648213,0.19779430441983573,0.2148080084977916,0.2302122974644333,0.25391895492771427
multimin,ADAM,28000,0.1421391198103043,0.16242514195814142,0.1794760637887976,0.19772205505742857,0.21445102070659997,0.2300702086699476,0.25391895492771427
multimin,ADAM,28500,0.1421391198103043,0.1623423228477081,0.17947588366622616,0.19716983926152146,0.21434475798529995,0.2299929618148333,0.25391895492771427
multimin,ADAM,29000,0.1421391198103043,0.16230194607125784,0.17942105952771903,0.19712774965878094,0.21433187481854996,0.22995393731462851,0.25391895492771427
multimin,ADAM,29500,0.1421391198103043,0.16226425742207215,0.17940786404857617,0.19709370783015714,0.21422429170498805,0.22995393731462851,0.2539189548605714
multimin,ADAM,30000,0.1421391198103043,0.1622052173831483,0.1793861064089571,0.19695460991617858,0.21420922390820948,0.22995393731462851,0.253838633514619
multimin,ADAM,30500,0.1421391198103043,0.16218136740381023,0.17937446808599522,0.19688409189638095,0.21415982749917378,0.22851991049992387,0.253838633514619
multimin,ADAM,31000,0.1421391198103043,0.16217852386770717,0.1792517422322476,0.19684008483716667,0.214145559362119,0.22842273404079044,0.25350777240752376
multimin,ADAM,31500,0.1421391198103043,0.16215184429001986,0.17922154579409283,0.19682929445101904,0.2141455592032976,0.2283651858205952,0.2528683652447619
multimin,ADAM,32000,0.14193151745787574,0.16215184428389603,0.17922154579409283,0.19678504127619284,0.21412262966067022,0.2280375685508476,0.25283932810566667
multimin,ADAM,32500,0.14058131190997097,0.16211990928643094,0.1791984041009726,0.19677231682754998,0.21408801574880232,0.22747659972378287,0.2528269360509047
multimin,ADAM,33000,0.14049441632915668,0.16211990928643094,0.1791880037230202,0.19674653791415236,0.21404606895392378,0.22685610766747763,0.2528269360509047
multimin,ADAM,33500,0.14026543577644718,0.1621123451795262,0.1791880037230202,0.19672282681297143,0.21394770971030233,0.22672620203096905,0.2528269360509047
multimin,ADAM,34000,0.14026543577644718,0.16208903118485,0.17917795465916309,0.19668000718609044,0.21389378841030235,0.22661568545453953,0.2528269360509047
multimin,ADAM,34500,0.14025766057389477,0.16208903118485,0.17915908467755595,0.1966467994352762,0.21388250313299878,0.2263610869261557,0.25282693576585713
multimin,ADAM,35000,0.14025766057389477,0.1620807017611197,0.17915908466849642,0.19661068133781903,0.2138751314168083,0.22634725197416997,0.25269330698561904
multimin,ADAM,35500,0.14025766057389477,0.1620807017611197,0.17898792748121548,0.19653077523319523,0.2138751314168083,0.22629485431702476,0.252647735594
multimin,ADAM,36000,0.14025766057389477,0.1620807017611197,0.17790064442785952,0.19646243391367382,0.21386098498284759,0.22629485431702476,0.252647735594
multimin,ADAM,36500,0.14025766057389477,0.16205376990419115,0.1777665467647394,0.19637065470267617,0.21289499040105828,0.2262857511314343,0.252647735594
multimin,ADAM,37000,0.14025766057389477,0.16204999087250066,0.1777665467647394,0.1963598304647476,0.21275666944028093,0.2262597286769486,0.252647735594
multimin,ADAM,37500,0.14025766057389477,0.16204999086461494,0.17762921972667475,0.1955646486922095,0.2126171567529833,0.2262597286769486,0.252647735594
multimin,ADAM,38000,0.14025766047989477,0.16195872258985783,0.1775986376137276,0.19554417990585235,0.2125589852811571,0.22620640103003625,0.2526142450773809
multimin,ADAM,38500,0.14025766047989477,0.1619334057906321,0.17759144529903714,0.19552834191512858,0.21250557964072855,0.22620640103003625,0.25250063381785715
multimin,ADAM,39000,0.14025766047989477,0.1619334057906321,0.17759144529903714,0.19493668943903333,0.21112091452849402,0.22613551974417623,0.25250063381785715
multimin,ADAM,39500,0.14025766047989477,0.1619270269406035,0.17756953550219892,0.19476158499772384,0.21110856188653687,0.22611335790440906,0.25250063381785715
multimin,ADAM,40000,0.14025766047989477,0.1619270269406035,0.17756953550219892,0.19476158499772384,0.21109309015441424,0.22608264428899005,0.25250063381785715
multimin,ADAM,40500,0.14025766047989477,0.1619270269406035,0.17755314446473464,0.19475962438951427,0.21109309015304523,0.2260781994575281,0.25250063381785715
multimin,ADAM,41000,0.14025766047989477,0.16191982494996301,0.17755314446473464,0.19474525586101427,0.21106772905203328,0.2259817112855124,0.2524890962208571
multimin,ADAM,41500,0.14025766047989477,0.16191982494996301,0.17755314446473464,0.19471587458450237,0.21106772905203328,0.2259817112855124,0.2524890962208571
multimin,ADAM,42000,0.14025766047989477,0.16191952422855233,0.17755314446473464,0.1947158745670738,0.21095866720836307,0.22596293094216474,0.2524890962208571
multimin,ADAM,42500,0.14025766047989477,0.16191952422855233,0.17755314439138942,0.19470285635012138,0.21095866720836307,0.22596293087066477,0.2511881127625238
multimin,ADAM,43000,0.14025766047989477,0.16190929348154676,0.17755314438571085,0.1946322637826381,0.21085853247132377,0.22595700664277904,0.2511881127625238
multimin,ADAM,43500,0.14025766047989477,0.1618568841952563,0.17748992010537085,0.1946221690386619,0.21080905755046542,0.2259203815438457,0.25106012594766663
multimin,ADAM,44000,0.14025766047989477,0.16178594961180867,0.17746852533619226,0.19459195089096665,0.21078012773626303,0.22590313679874427,0.25106012594766663
multimin,ADAM,44500,0.14025766047989477,0.16176621268556962,0.17746485346642846,0.19456966347950716,0.21077035173723924,0.2258515058198928,0.25058950741671426
multimin,ADAM,45000,0.14025766047989477,0.16176621268556962,0.17743240241546418,0.19456283607566902,0.2104050924089952,0.2258515058198928,0.2503212609053333
multimin,ADAM,45500,0.14025766047989477,0.16176621268556962,0.17740592027748642,0.1945601496102357,0.21032587449362494,0.2258515058198928,0.2503212609053333
multimin,ADAM,46000,0.14025766047989477,0.16172700069753582,0.17738748255666975,0.19453731216867615,0.21024814953813686,0.22582771359023668,0.2503212609053333
multimin,ADAM,46500,0.14014887692627573,0.16172700069753582,0.17736069071956845,0.19451151146973095,0.21024814953813686,0.22581733280954616,0.2503212609053333
multimin,ADAM,47000,0.14014887692627573,0.16171036625130722,0.1773442147229256,0.1945032974981762,0.21022948479073925,0.22580403461285573,0.2503212609053333
multimin,ADAM,47500,0.14014379231743573,0.16170989275693012,0.17734053142174058,0.19450094257046427,0.21020384227856068,0.22502056957062527,0.2503212609053333
multimin,ADAM,48000,0.14014379231743573,0.16155718299285868,0.1772912880623357,0.19449014298889286,0.21019124486167856,0.22502056957062527,0.2503212609053333
multimin,ADAM,48500,0.14014379231743573,0.16155718299285868,0.1772238011125738,0.1944535099720476,0.21016923040117855,0.22456051902268812,0.2503212609053333
multimin,ADAM,49000,0.14014379231743573,0.16155718299285868,0.17722087511313644,0.19440720035423573,0.21011860019660117,0.22439342693413805,0.2500372118480476
multimin,ADAM,49500,0.14014379231743573,0.16155718299285868,0.17722087511313644,0.19439740968856903,0.21011572757467262,0.22438627752492948,0.250036184025
multimin,ADAM,50000,0.14013657075760716,0.16155718299285868,0.1772089821602323,0.19349909108389524,0.21011181221046307,0.22428967765326377,0.250036184025
multimin,LBFGS,0,0.3276987209906305,0.3641763976466048,0.3866997856454909,0.41211542976045007,0.4342661290958328,0.4511998040745925,0.47428266722380946
multimin,LBFGS,1,0.2867583517214709,0.32646669489532065,0.34617025066847995,0.3718150467107747,0.3943431723929881,0.41429028424149666,0.4486995862670533
multimin,LBFGS,2,0.24721655992152713,0.2868475251996715,0.30958186773015367,0.33334188538739173,0.3577198917788705,0.3788340923035969,0.4106822381058909
multimin,LBFGS,3,0.21827892392431125,0.2536161149028324,0.27443043396714983,0.29847594317578985,0.32315755468219,0.3448154164961541,0.3815962804046518
multimin,LBFGS,4,0.20345495210840145,0.2341160258132596,0.2520892648871519,0.2774195678306442,0.30226588508040814,0.32311845917258253,0.360465392816046
multimin,LBFGS,5,0.18671610916163978,0.2177270009519519,0.23816013465148683,0.2621339773604655,0.2866447405349912,0.30723136273236784,0.3438382943037209
multimin,LBFGS,6,0.17322423078105637,0.21076665907410863,0.22899537406030585,0.2519677966360433,0.27685159391989594,0.29779178879969626,0.33321226133893456
multimin,LBFGS,7,0.16919739156160635,0.20520019236852538,0.22302041574761994,0.24548141317998284,0.2704674773920669,0.2926243455157319,0.32563065100730626
multimin,LBFGS,8,0.16147662709742422,0.19888523928694096,0.21545482828157111,0.23640667926566222,0.25915085708775837,0.28198155452078244,0.31633299777861396
multimin,LBFGS,9,0.15845743578898486,0.19613301967654484,0.21279635914837244,0.23304876313331016,0.2559822978818807,0.27905423751500297,0.3137543820508047
multimin,LBFGS,10,0.15735999135864598,0.19293332361211676,0.21050615626128297,0.2312170214765262,0.25357620046073187,0.2766488116801209,0.3118040494555932
